Student ID,module_code,assessment_number,score,progress_in_semester
79927954,CS161,2,100.0,0.2
49135579,CS161,2,0.0,0.2
43426555,CS161,2,100.0,0.2
55898988,CS161,2,100.0,0.2
60042038,CS161,2,100.0,0.2
76615032,CS161,2,94.0,0.2
49152359,CS161,2,0.0,0.2
27228934,CS161,2,100.0,0.2
13969648,CS161,2,100.0,0.2
87868419,CS161,2,100.0,0.2
82478159,CS161,2,61.0,0.2
87937302,CS161,2,86.0,0.2
93258021,CS161,2,100.0,0.2
57357102,CS161,2,100.0,0.2
13912660,CS161,2,100.0,0.2
49940417,CS161,2,99.0,0.2
68661280,CS161,2,93.0,0.2
54081596,CS161,2,100.0,0.2
81124900,CS161,2,69.0,0.2
15748697,CS161,2,45.0,0.2
14056233,CS161,2,80.0,0.2
86849692,CS161,2,70.0,0.2
12172696,CS161,2,98.0,0.2
84637902,CS161,2,100.0,0.2
51931289,CS161,2,100.0,0.2
73949620,CS161,2,0.0,0.2
46247807,CS161,2,40.0,0.2
83442693,CS161,2,0.0,0.2
54093626,CS161,2,100.0,0.2
47555228,CS161,2,30.0,0.2
12883876,CS161,2,100.0,0.2
13606343,CS161,2,100.0,0.2
80690307,CS161,2,67.0,0.2
47343059,CS161,2,90.0,0.2
32079179,CS161,2,100.0,0.2
45468572,CS161,2,0.0,0.2
28152410,CS161,2,63.0,0.2
12177825,CS161,2,100.0,0.2
32063855,CS161,2,100.0,0.2
23811832,CS161,2,24.0,0.2
64173672,CS161,2,100.0,0.2
58441904,CS161,2,80.0,0.2
22699641,CS161,2,100.0,0.2
71445998,CS161,2,46.0,0.2
13853407,CS161,2,97.0,0.2
17858319,CS161,2,100.0,0.2
54063073,CS161,2,100.0,0.2
29138045,CS161,2,100.0,0.2
76830158,CS161,2,100.0,0.2
23775687,CS161,2,100.0,0.2
53690925,CS161,2,100.0,0.2
40972553,CS161,2,96.0,0.2
22711334,CS161,2,66.0,0.2
75409861,CS161,2,80.0,0.2
63432844,CS161,2,100.0,0.2
86936692,CS161,2,50.0,0.2
88492644,CS161,2,0.0,0.2
34344202,CS161,2,100.0,0.2
76513814,CS161,2,60.0,0.2
78199665,CS161,2,100.0,0.2
80039952,CS161,2,95.0,0.2
29301129,CS161,2,100.0,0.2
26484165,CS161,2,100.0,0.2
41829309,CS161,2,44.0,0.2
97398591,CS161,2,100.0,0.2
29385358,CS161,2,0.0,0.2
60745414,CS161,2,74.0,0.2
27538054,CS161,2,100.0,0.2
94381743,CS161,2,7.000000000000001,0.2
73498296,CS161,2,50.0,0.2
77780895,CS161,2,38.0,0.2
98740194,CS161,2,80.0,0.2
29910308,CS161,2,100.0,0.2
94594330,CS161,2,100.0,0.2
79275168,CS161,2,100.0,0.2
49803756,CS161,2,92.0,0.2
97193550,CS161,2,100.0,0.2
70537205,CS161,2,90.0,0.2
13124171,CS161,2,40.0,0.2
25979893,CS161,2,97.0,0.2
17400417,CS161,2,100.0,0.2
60054282,CS161,2,64.0,0.2
42381774,CS161,2,79.0,0.2
65577314,CS161,2,100.0,0.2
34825539,CS161,2,100.0,0.2
31893038,CS161,2,0.0,0.2
83083224,CS161,2,100.0,0.2
26456552,CS161,2,6.0,0.2
97448009,CS161,2,100.0,0.2
51313926,CS161,2,100.0,0.2
69085025,CS161,2,79.0,0.2
32600799,CS161,2,100.0,0.2
44350129,CS161,2,100.0,0.2
56227389,CS161,2,100.0,0.2
75006835,CS161,2,68.0,0.2
31988752,CS161,2,100.0,0.2
81561751,CS161,2,100.0,0.2
32320940,CS161,2,98.0,0.2
13891162,CS161,2,63.0,0.2
33544570,CS161,2,79.0,0.2
80120692,CS161,2,91.0,0.2
42806736,CS161,2,100.0,0.2
16984312,CS161,2,100.0,0.2
59338005,CS161,2,100.0,0.2
71563189,CS161,2,100.0,0.2
51249407,CS161,2,100.0,0.2
94695963,CS161,2,100.0,0.2
14618318,CS161,2,100.0,0.2
12302791,CS161,2,100.0,0.2
18953844,CS161,2,80.0,0.2
68877111,CS161,2,100.0,0.2
32301635,CS161,2,100.0,0.2
88094627,CS161,2,100.0,0.2
90834231,CS161,2,100.0,0.2
81499042,CS161,2,95.0,0.2
99009367,CS161,2,100.0,0.2
31446992,CS161,2,70.0,0.2
51341397,CS161,2,100.0,0.2
51245704,CS161,2,100.0,0.2
94343900,CS161,2,94.0,0.2
28754240,CS161,2,100.0,0.2
14883984,CS161,2,51.0,0.2
46444181,CS161,2,100.0,0.2
84581194,CS161,2,98.0,0.2
82002923,CS161,2,90.0,0.2
39404900,CS161,2,100.0,0.2
88103879,CS161,2,66.0,0.2
62046439,CS161,2,68.0,0.2
81532511,CS161,2,70.0,0.2
83811033,CS161,2,96.0,0.2
84129199,CS161,2,56.99999999999999,0.2
31144339,CS161,2,100.0,0.2
58740203,CS161,2,0.0,0.2
61943620,CS161,2,0.0,0.2
30734738,CS161,2,100.0,0.2
52273626,CS161,2,100.0,0.2
49843807,CS161,2,100.0,0.2
47907778,CS161,2,100.0,0.2
81097533,CS161,2,100.0,0.2
70335619,CS161,2,100.0,0.2
66131761,CS161,2,100.0,0.2
65441128,CS161,2,20.0,0.2
57372970,CS161,2,100.0,0.2
17959599,CS161,2,90.0,0.2
63378634,CS161,2,100.0,0.2
86325753,CS161,2,100.0,0.2
24073770,CS161,2,100.0,0.2
46498216,CS161,2,100.0,0.2
50077980,CS161,2,60.0,0.2
96527044,CS161,2,0.0,0.2
80960369,CS161,2,100.0,0.2
25024418,CS161,2,100.0,0.2
53901476,CS161,2,94.0,0.2
55621442,CS161,2,0.0,0.2
48184659,CS161,2,17.0,0.2
33373565,CS161,2,0.0,0.2
11387327,CS161,2,0.0,0.2
34154633,CS161,2,100.0,0.2
69631998,CS161,2,100.0,0.2
66437072,CS161,2,100.0,0.2
92462943,CS161,2,100.0,0.2
43067324,CS161,2,100.0,0.2
99958938,CS161,2,100.0,0.2
91656080,CS161,2,53.0,0.2
94184069,CS161,2,100.0,0.2
30336956,CS161,2,100.0,0.2
58128136,CS161,2,100.0,0.2
69444875,CS161,2,100.0,0.2
22272253,CS161,2,100.0,0.2
16468243,CS161,2,100.0,0.2
72433921,CS161,2,100.0,0.2
30743853,CS161,2,95.0,0.2
48344774,CS161,2,100.0,0.2
51559349,CS161,2,100.0,0.2
82380239,CS161,2,96.0,0.2
14123987,CS161,2,100.0,0.2
18513744,CS161,2,60.0,0.2
56890291,CS161,2,65.0,0.2
87452756,CS161,2,80.0,0.2
8698764,CS161,2,100.0,0.2
11294309,CS161,2,68.0,0.2
10476677,CS161,2,100.0,0.2
72415446,CS161,2,100.0,0.2
68138284,CS161,2,60.0,0.2
79087907,CS161,2,100.0,0.2
82286975,CS161,2,100.0,0.2
68123853,CS161,2,100.0,0.2
74411086,CS161,2,66.0,0.2
77330996,CS161,2,50.0,0.2
50371858,CS161,2,93.0,0.2
22731950,CS161,2,97.0,0.2
20248719,CS161,2,80.0,0.2
60861463,CS161,2,90.0,0.2
64785805,CS161,2,87.0,0.2
86124581,CS161,2,100.0,0.2
30206107,CS161,2,97.0,0.2
74401839,CS161,2,100.0,0.2
97166205,CS161,2,97.0,0.2
49843368,CS161,2,70.0,0.2
54083433,CS161,2,100.0,0.2
11932445,CS161,2,100.0,0.2
45672982,CS161,2,100.0,0.2
72290424,CS161,2,100.0,0.2
96984816,CS161,2,100.0,0.2
41206961,CS161,2,100.0,0.2
95524924,CS161,2,100.0,0.2
14036427,CS161,2,100.0,0.2
52003280,CS161,2,100.0,0.2
59128100,CS161,2,100.0,0.2
98777618,CS161,2,96.0,0.2
76194983,CS161,2,100.0,0.2
38764404,CS161,2,100.0,0.2
11175690,CS161,2,80.0,0.2
38996093,CS161,2,100.0,0.2
19328111,CS161,2,100.0,0.2
66252940,CS161,2,100.0,0.2
13205082,CS161,2,31.0,0.2
71580428,CS161,2,77.0,0.2
59226246,CS161,2,100.0,0.2
58555565,CS161,2,92.0,0.2
76582161,CS161,2,93.0,0.2
74467121,CS161,2,90.0,0.2
11040511,CS161,2,0.0,0.2
78401128,CS161,2,40.0,0.2
19468959,CS161,2,40.0,0.2
12241102,CS161,2,100.0,0.2
73635110,CS161,2,95.0,0.2
35962311,CS161,2,100.0,0.2
88678732,CS161,2,100.0,0.2
36925796,CS161,2,100.0,0.2
40153489,CS161,2,0.0,0.2
63180180,CS161,2,100.0,0.2
18416579,CS161,2,100.0,0.2
85258615,CS161,2,0.0,0.2
58877207,CS161,2,100.0,0.2
12441578,CS161,2,100.0,0.2
36316773,CS161,2,0.0,0.2
56340396,CS161,2,100.0,0.2
19620947,CS161,2,100.0,0.2
15030415,CS161,2,100.0,0.2
55277330,CS161,2,76.0,0.2
29351898,CS161,2,20.0,0.2
56044324,CS161,2,22.0,0.2
70370127,CS161,2,100.0,0.2
39801624,CS161,2,100.0,0.2
91544606,CS161,2,94.0,0.2
21874749,CS161,2,100.0,0.2
94871750,CS161,2,60.0,0.2
67254598,CS161,2,96.0,0.2
71154497,CS161,2,100.0,0.2
31931305,CS161,2,76.0,0.2
77473690,CS161,2,26.0,0.2
55094480,CS161,2,100.0,0.2
35320195,CS161,2,100.0,0.2
81769123,CS161,2,100.0,0.2
22313524,CS161,2,0.0,0.2
71830478,CS161,2,100.0,0.2
55965532,CS161,2,100.0,0.2
96754197,CS161,2,100.0,0.2
92157513,CS161,2,100.0,0.2
28109761,CS161,2,100.0,0.2
33867994,CS161,2,100.0,0.2
80667580,CS161,2,60.0,0.2
59524742,CS161,2,94.0,0.2
94824610,CS161,2,63.0,0.2
29029987,CS161,2,100.0,0.2
40435657,CS161,2,100.0,0.2
21452781,CS161,2,0.0,0.2
17996963,CS161,2,100.0,0.2
44639956,CS161,2,80.0,0.2
43670750,CS161,2,100.0,0.2
51984127,CS161,2,100.0,0.2
90636857,CS161,2,0.0,0.2
27285481,CS161,2,0.0,0.2
91106388,CS161,2,100.0,0.2
14882960,CS161,2,100.0,0.2
49820973,CS161,2,100.0,0.2
89340541,CS161,2,100.0,0.2
67714530,CS161,2,0.0,0.2
42938631,CS161,2,100.0,0.2
12385441,CS161,2,100.0,0.2
13889013,CS161,2,100.0,0.2
29331915,CS161,2,100.0,0.2
20818529,CS161,2,90.0,0.2
43736747,CS161,2,90.0,0.2
97427902,CS161,2,97.0,0.2
77901366,CS161,2,100.0,0.2
49417477,CS161,2,100.0,0.2
13923218,CS161,2,100.0,0.2
16640820,CS161,2,0.0,0.2
23158909,CS161,2,100.0,0.2
26460428,CS161,2,100.0,0.2
84753489,CS161,2,100.0,0.2
34371289,CS161,2,0.0,0.2
29489924,CS161,2,100.0,0.2
45144205,CS161,2,100.0,0.2
84670111,CS161,2,100.0,0.2
90996365,CS161,2,82.0,0.2
64075942,CS161,2,100.0,0.2
20743976,CS161,3,100.0,0.3
94334509,CS161,3,100.0,0.3
36814683,CS161,3,56.99999999999999,0.3
32670174,CS161,3,43.0,0.3
54183175,CS161,3,0.0,0.3
40300574,CS161,3,97.0,0.3
73381689,CS161,3,80.0,0.3
70246117,CS161,3,100.0,0.3
61412453,CS161,3,100.0,0.3
66723966,CS161,3,44.0,0.3
98615098,CS161,3,100.0,0.3
12584561,CS161,3,100.0,0.3
13148647,CS161,3,100.0,0.3
52689053,CS161,3,100.0,0.3
73496760,CS161,3,56.00000000000001,0.3
98726176,CS161,3,100.0,0.3
41115870,CS161,3,89.0,0.3
89490222,CS161,3,100.0,0.3
35239168,CS161,3,100.0,0.3
50419199,CS161,3,0.0,0.3
60813480,CS161,3,0.0,0.3
72623279,CS161,3,55.00000000000001,0.3
46159542,CS161,3,100.0,0.3
31775286,CS161,3,100.0,0.3
75163235,CS161,3,56.00000000000001,0.3
53637669,CS161,3,100.0,0.3
59715668,CS161,3,100.0,0.3
20679724,CS161,3,0.0,0.3
88261711,CS161,3,53.0,0.3
75637165,CS161,3,100.0,0.3
64549122,CS161,3,100.0,0.3
42153309,CS161,3,100.0,0.3
10288456,CS161,3,0.0,0.3
18320642,CS161,3,56.00000000000001,0.3
25992894,CS161,3,78.0,0.3
51315077,CS161,3,91.0,0.3
45873056,CS161,3,100.0,0.3
61329673,CS161,3,100.0,0.3
99218881,CS161,3,100.0,0.3
81734132,CS161,3,66.0,0.3
17513375,CS161,3,100.0,0.3
95975416,CS161,3,100.0,0.3
85696727,CS161,3,54.0,0.3
64609448,CS161,3,82.0,0.3
81957314,CS161,3,84.0,0.3
78534290,CS161,3,100.0,0.3
56634669,CS161,3,100.0,0.3
51204596,CS161,3,92.0,0.3
49784910,CS161,3,0.0,0.3
27325452,CS161,3,100.0,0.3
58887597,CS161,3,100.0,0.3
53905435,CS161,3,100.0,0.3
41707679,CS161,3,100.0,0.3
21585127,CS161,3,100.0,0.3
57005216,CS161,3,19.0,0.3
99435901,CS161,3,100.0,0.3
95977109,CS161,3,61.0,0.3
96346768,CS161,3,95.0,0.3
49806843,CS161,3,100.0,0.3
42738772,CS161,3,6.0,0.3
94193537,CS161,3,100.0,0.3
94039775,CS161,3,89.0,0.3
16459971,CS161,3,54.0,0.3
69780409,CS161,3,100.0,0.3
61553683,CS161,3,98.0,0.3
49312326,CS161,3,100.0,0.3
26013074,CS161,3,100.0,0.3
11720062,CS161,3,100.0,0.3
50301485,CS161,3,100.0,0.3
57814323,CS161,3,100.0,0.3
44424412,CS161,3,100.0,0.3
28993185,CS161,3,0.0,0.3
59125777,CS161,3,100.0,0.3
51666805,CS161,3,100.0,0.3
81200570,CS161,3,100.0,0.3
13902965,CS161,3,89.0,0.3
35092169,CS161,3,67.0,0.3
16013789,CS161,3,100.0,0.3
91435409,CS161,3,100.0,0.3
18772021,CS161,3,100.0,0.3
11280583,CS161,3,75.0,0.3
89516281,CS161,3,89.0,0.3
81811643,CS161,3,100.0,0.3
86703236,CS161,3,97.0,0.3
18884292,CS161,3,100.0,0.3
33737937,CS161,3,56.00000000000001,0.3
31664592,CS161,3,56.00000000000001,0.3
98168038,CS161,3,83.0,0.3
42120296,CS161,3,100.0,0.3
59897937,CS161,3,44.0,0.3
87098918,CS161,3,54.0,0.3
97998433,CS161,3,75.0,0.3
30166785,CS161,3,100.0,0.3
65958403,CS161,3,100.0,0.3
62605871,CS161,3,100.0,0.3
55973104,CS161,3,100.0,0.3
62220404,CS161,3,100.0,0.3
94651334,CS161,3,100.0,0.3
50640627,CS161,3,100.0,0.3
21002121,CS161,3,100.0,0.3
30993222,CS161,3,100.0,0.3
60182001,CS161,3,78.0,0.3
51596177,CS161,3,78.0,0.3
29795251,CS161,3,75.0,0.3
98067951,CS161,3,100.0,0.3
44259391,CS161,3,44.0,0.3
36458945,CS161,3,56.00000000000001,0.3
29444926,CS161,3,100.0,0.3
88962100,CS161,3,100.0,0.3
28355991,CS161,3,56.00000000000001,0.3
57325329,CS161,3,11.0,0.3
61051356,CS161,3,100.0,0.3
82554050,CS161,3,100.0,0.3
53679865,CS161,3,100.0,0.3
54272087,CS161,3,94.0,0.3
70486795,CS161,3,100.0,0.3
68439715,CS161,3,84.0,0.3
28916910,CS161,3,100.0,0.3
72692928,CS161,3,18.0,0.3
39812656,CS161,3,100.0,0.3
42687541,CS161,3,100.0,0.3
91016743,CS161,3,100.0,0.3
71058846,CS161,3,22.0,0.3
22105353,CS161,3,100.0,0.3
70086521,CS161,3,100.0,0.3
10700295,CS161,3,100.0,0.3
44013913,CS161,3,100.0,0.3
73625555,CS161,3,56.00000000000001,0.3
77471025,CS161,3,100.0,0.3
37720912,CS161,3,100.0,0.3
45990970,CS161,3,67.0,0.3
12230549,CS161,3,100.0,0.3
99046614,CS161,3,97.0,0.3
19880196,CS161,3,99.0,0.3
67413804,CS161,3,100.0,0.3
92244107,CS161,3,100.0,0.3
90239774,CS161,3,100.0,0.3
93947522,CS161,3,0.0,0.3
14532650,CS161,3,100.0,0.3
99403012,CS161,3,100.0,0.3
52701053,CS161,3,100.0,0.3
64723117,CS161,3,100.0,0.3
57282663,CS161,3,0.0,0.3
72729148,CS161,3,100.0,0.3
29195474,CS161,3,46.0,0.3
83496795,CS161,3,100.0,0.3
64316426,CS161,3,100.0,0.3
39518199,CS161,3,0.0,0.3
78735752,CS161,3,100.0,0.3
72056551,CS161,3,100.0,0.3
47380529,CS161,3,22.0,0.3
16238312,CS161,3,100.0,0.3
83078402,CS161,3,100.0,0.3
30717488,CS161,3,100.0,0.3
56472638,CS161,3,100.0,0.3
68074530,CS161,3,100.0,0.3
94998106,CS161,3,56.00000000000001,0.3
75640034,CS161,3,100.0,0.3
64734377,CS161,3,56.00000000000001,0.3
44513932,CS161,3,100.0,0.3
34164438,CS161,3,100.0,0.3
74247101,CS161,3,100.0,0.3
37861048,CS161,3,78.0,0.3
40963132,CS161,3,100.0,0.3
22290486,CS161,3,100.0,0.3
92536739,CS161,3,100.0,0.3
96631030,CS161,3,100.0,0.3
30851750,CS161,3,89.0,0.3
11968244,CS161,3,55.00000000000001,0.3
82500610,CS161,3,0.0,0.3
33021789,CS161,3,100.0,0.3
89070671,CS161,3,100.0,0.3
14804335,CS161,3,100.0,0.3
65115725,CS161,3,99.0,0.3
72777338,CS161,3,100.0,0.3
41860313,CS161,3,100.0,0.3
76691322,CS161,3,100.0,0.3
15711707,CS161,3,76.0,0.3
14023706,CS161,3,100.0,0.3
18280022,CS161,3,100.0,0.3
96939852,CS161,3,78.0,0.3
50192240,CS161,3,100.0,0.3
93641353,CS161,3,100.0,0.3
42867665,CS161,3,0.0,0.3
75033531,CS161,3,82.0,0.3
18094987,CS161,3,100.0,0.3
86253272,CS161,3,100.0,0.3
40584220,CS161,3,97.0,0.3
98530304,CS161,3,0.0,0.3
23061621,CS161,3,59.0,0.3
61861882,CS161,3,100.0,0.3
15168545,CS161,3,100.0,0.3
26832681,CS161,3,91.0,0.3
70526424,CS161,3,100.0,0.3
92121028,CS161,3,100.0,0.3
94059794,CS161,3,100.0,0.3
46244140,CS161,3,100.0,0.3
82996017,CS161,3,0.0,0.3
53220917,CS161,3,100.0,0.3
15446974,CS161,3,30.0,0.3
59293621,CS161,3,100.0,0.3
82214753,CS161,3,100.0,0.3
21815986,CS161,3,100.0,0.3
89660073,CS161,3,74.0,0.3
17744422,CS161,3,11.0,0.3
13845265,CS161,3,100.0,0.3
55418801,CS161,3,100.0,0.3
32150780,CS161,3,100.0,0.3
40541902,CS161,3,0.0,0.3
96584519,CS161,3,100.0,0.3
48627789,CS161,3,0.0,0.3
75234910,CS161,3,100.0,0.3
37734403,CS161,3,100.0,0.3
54202295,CS161,3,97.0,0.3
43297874,CS161,3,100.0,0.3
79670982,CS161,3,97.0,0.3
21910507,CS161,3,100.0,0.3
77958105,CS161,3,100.0,0.3
24014421,CS161,3,0.0,0.3
28613839,CS161,3,100.0,0.3
11435169,CS161,3,100.0,0.3
48251029,CS161,3,100.0,0.3
24642845,CS161,3,100.0,0.3
32793157,CS161,3,100.0,0.3
53033989,CS161,3,44.0,0.3
45213749,CS161,3,100.0,0.3
97775926,CS161,3,100.0,0.3
76931823,CS161,3,99.0,0.3
77783669,CS161,3,100.0,0.3
56197684,CS161,3,0.0,0.3
67563666,CS161,3,100.0,0.3
91799031,CS161,3,12.0,0.3
91779366,CS161,3,100.0,0.3
37503866,CS161,3,100.0,0.3
35282012,CS161,3,100.0,0.3
18065078,CS161,3,100.0,0.3
79927954,CS161,3,100.0,0.3
49135579,CS161,3,14.000000000000002,0.3
43426555,CS161,3,100.0,0.3
55898988,CS161,3,100.0,0.3
60042038,CS161,3,100.0,0.3
76615032,CS161,3,100.0,0.3
49152359,CS161,3,0.0,0.3
27228934,CS161,3,67.0,0.3
13969648,CS161,3,100.0,0.3
87868419,CS161,3,100.0,0.3
82478159,CS161,3,95.0,0.3
87937302,CS161,3,100.0,0.3
93258021,CS161,3,100.0,0.3
57357102,CS161,3,100.0,0.3
13912660,CS161,3,100.0,0.3
49940417,CS161,3,100.0,0.3
68661280,CS161,3,100.0,0.3
54081596,CS161,3,100.0,0.3
81124900,CS161,3,100.0,0.3
15748697,CS161,3,72.0,0.3
14056233,CS161,3,100.0,0.3
86849692,CS161,3,68.0,0.3
12172696,CS161,3,77.0,0.3
84637902,CS161,3,100.0,0.3
51931289,CS161,3,100.0,0.3
73949620,CS161,3,100.0,0.3
46247807,CS161,3,56.00000000000001,0.3
83442693,CS161,3,89.0,0.3
54093626,CS161,3,78.0,0.3
47555228,CS161,3,44.0,0.3
12883876,CS161,3,100.0,0.3
13606343,CS161,3,100.0,0.3
80690307,CS161,3,33.0,0.3
47343059,CS161,3,56.00000000000001,0.3
32079179,CS161,3,100.0,0.3
45468572,CS161,3,0.0,0.3
28152410,CS161,3,67.0,0.3
12177825,CS161,3,100.0,0.3
32063855,CS161,3,100.0,0.3
23811832,CS161,3,100.0,0.3
64173672,CS161,3,100.0,0.3
58441904,CS161,3,100.0,0.3
22699641,CS161,3,100.0,0.3
71445998,CS161,3,100.0,0.3
13853407,CS161,3,95.0,0.3
17858319,CS161,3,70.0,0.3
54063073,CS161,3,100.0,0.3
29138045,CS161,3,100.0,0.3
76830158,CS161,3,0.0,0.3
23775687,CS161,3,100.0,0.3
53690925,CS161,3,81.0,0.3
40972553,CS161,3,64.0,0.3
22711334,CS161,3,57.99999999999999,0.3
75409861,CS161,3,67.0,0.3
63432844,CS161,3,100.0,0.3
86936692,CS161,3,70.0,0.3
88492644,CS161,3,51.0,0.3
34344202,CS161,3,92.0,0.3
76513814,CS161,3,66.0,0.3
78199665,CS161,3,100.0,0.3
80039952,CS161,3,100.0,0.3
29301129,CS161,3,100.0,0.3
26484165,CS161,3,100.0,0.3
41829309,CS161,3,41.0,0.3
97398591,CS161,3,100.0,0.3
29385358,CS161,3,0.0,0.3
60745414,CS161,3,100.0,0.3
27538054,CS161,3,100.0,0.3
94381743,CS161,3,85.0,0.3
73498296,CS161,3,44.0,0.3
77780895,CS161,3,25.0,0.3
98740194,CS161,3,100.0,0.3
29910308,CS161,3,100.0,0.3
94594330,CS161,3,100.0,0.3
79275168,CS161,3,100.0,0.3
49803756,CS161,3,80.0,0.3
97193550,CS161,3,100.0,0.3
70537205,CS161,3,89.0,0.3
13124171,CS161,3,56.99999999999999,0.3
25979893,CS161,3,0.0,0.3
17400417,CS161,3,100.0,0.3
60054282,CS161,3,100.0,0.3
42381774,CS161,3,100.0,0.3
65577314,CS161,3,100.0,0.3
34825539,CS161,3,100.0,0.3
31893038,CS161,3,0.0,0.3
83083224,CS161,3,89.0,0.3
26456552,CS161,3,99.0,0.3
97448009,CS161,3,100.0,0.3
51313926,CS161,3,100.0,0.3
69085025,CS161,3,100.0,0.3
32600799,CS161,3,100.0,0.3
44350129,CS161,3,100.0,0.3
56227389,CS161,3,100.0,0.3
75006835,CS161,3,100.0,0.3
31988752,CS161,3,100.0,0.3
81561751,CS161,3,100.0,0.3
32320940,CS161,3,100.0,0.3
13891162,CS161,3,56.00000000000001,0.3
33544570,CS161,3,100.0,0.3
80120692,CS161,3,100.0,0.3
42806736,CS161,3,100.0,0.3
16984312,CS161,3,100.0,0.3
59338005,CS161,3,100.0,0.3
71563189,CS161,3,100.0,0.3
51249407,CS161,3,66.0,0.3
94695963,CS161,3,100.0,0.3
14618318,CS161,3,100.0,0.3
12302791,CS161,3,100.0,0.3
18953844,CS161,3,100.0,0.3
68877111,CS161,3,100.0,0.3
32301635,CS161,3,100.0,0.3
88094627,CS161,3,100.0,0.3
90834231,CS161,3,100.0,0.3
81499042,CS161,3,100.0,0.3
99009367,CS161,3,100.0,0.3
31446992,CS161,3,56.00000000000001,0.3
51341397,CS161,3,96.0,0.3
51245704,CS161,3,100.0,0.3
94343900,CS161,3,95.0,0.3
28754240,CS161,3,100.0,0.3
14883984,CS161,3,54.0,0.3
46444181,CS161,3,100.0,0.3
84581194,CS161,3,100.0,0.3
82002923,CS161,3,100.0,0.3
39404900,CS161,3,100.0,0.3
88103879,CS161,3,86.0,0.3
62046439,CS161,3,100.0,0.3
81532511,CS161,3,100.0,0.3
83811033,CS161,3,100.0,0.3
84129199,CS161,3,78.0,0.3
31144339,CS161,3,100.0,0.3
58740203,CS161,3,0.0,0.3
61943620,CS161,3,0.0,0.3
30734738,CS161,3,100.0,0.3
52273626,CS161,3,100.0,0.3
49843807,CS161,3,100.0,0.3
47907778,CS161,3,100.0,0.3
81097533,CS161,3,100.0,0.3
70335619,CS161,3,100.0,0.3
66131761,CS161,3,100.0,0.3
65441128,CS161,3,2.0,0.3
57372970,CS161,3,100.0,0.3
17959599,CS161,3,71.0,0.3
63378634,CS161,3,100.0,0.3
86325753,CS161,3,100.0,0.3
24073770,CS161,3,100.0,0.3
46498216,CS161,3,89.0,0.3
50077980,CS161,3,44.0,0.3
96527044,CS161,3,0.0,0.3
80960369,CS161,3,100.0,0.3
25024418,CS161,3,100.0,0.3
53901476,CS161,3,96.0,0.3
55621442,CS161,3,0.0,0.3
48184659,CS161,3,18.0,0.3
33373565,CS161,3,0.0,0.3
11387327,CS161,3,0.0,0.3
34154633,CS161,3,100.0,0.3
69631998,CS161,3,100.0,0.3
66437072,CS161,3,100.0,0.3
92462943,CS161,3,100.0,0.3
43067324,CS161,3,100.0,0.3
99958938,CS161,3,96.0,0.3
91656080,CS161,3,16.0,0.3
94184069,CS161,3,44.0,0.3
30336956,CS161,3,73.0,0.3
58128136,CS161,3,89.0,0.3
69444875,CS161,3,100.0,0.3
22272253,CS161,3,100.0,0.3
16468243,CS161,3,100.0,0.3
72433921,CS161,3,100.0,0.3
30743853,CS161,3,88.0,0.3
48344774,CS161,3,100.0,0.3
51559349,CS161,3,100.0,0.3
82380239,CS161,3,99.0,0.3
14123987,CS161,3,100.0,0.3
18513744,CS161,3,100.0,0.3
56890291,CS161,3,82.0,0.3
87452756,CS161,3,87.0,0.3
8698764,CS161,3,100.0,0.3
11294309,CS161,3,44.0,0.3
10476677,CS161,3,100.0,0.3
72415446,CS161,3,100.0,0.3
68138284,CS161,3,74.0,0.3
79087907,CS161,3,100.0,0.3
82286975,CS161,3,100.0,0.3
68123853,CS161,3,100.0,0.3
74411086,CS161,3,100.0,0.3
77330996,CS161,3,89.0,0.3
50371858,CS161,3,84.0,0.3
22731950,CS161,3,100.0,0.3
20248719,CS161,3,100.0,0.3
60861463,CS161,3,67.0,0.3
64785805,CS161,3,87.0,0.3
86124581,CS161,3,100.0,0.3
30206107,CS161,3,56.00000000000001,0.3
74401839,CS161,3,100.0,0.3
97166205,CS161,3,100.0,0.3
49843368,CS161,3,67.0,0.3
54083433,CS161,3,100.0,0.3
11932445,CS161,3,100.0,0.3
45672982,CS161,3,100.0,0.3
72290424,CS161,3,100.0,0.3
96984816,CS161,3,100.0,0.3
41206961,CS161,3,100.0,0.3
95524924,CS161,3,89.0,0.3
14036427,CS161,3,89.0,0.3
52003280,CS161,3,100.0,0.3
59128100,CS161,3,100.0,0.3
98777618,CS161,3,100.0,0.3
76194983,CS161,3,100.0,0.3
38764404,CS161,3,100.0,0.3
11175690,CS161,3,100.0,0.3
38996093,CS161,3,100.0,0.3
19328111,CS161,3,13.0,0.3
66252940,CS161,3,100.0,0.3
13205082,CS161,3,46.0,0.3
71580428,CS161,3,88.0,0.3
59226246,CS161,3,100.0,0.3
58555565,CS161,3,100.0,0.3
76582161,CS161,3,100.0,0.3
74467121,CS161,3,100.0,0.3
11040511,CS161,3,56.00000000000001,0.3
78401128,CS161,3,11.0,0.3
19468959,CS161,3,65.0,0.3
12241102,CS161,3,100.0,0.3
73635110,CS161,3,100.0,0.3
35962311,CS161,3,100.0,0.3
88678732,CS161,3,100.0,0.3
36925796,CS161,3,89.0,0.3
40153489,CS161,3,44.0,0.3
63180180,CS161,3,100.0,0.3
18416579,CS161,3,56.00000000000001,0.3
85258615,CS161,3,0.0,0.3
58877207,CS161,3,100.0,0.3
