mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.762169933319092,0.4048690343307856,0.19073987007141113,0.22534956973295384,,1.0,10,300,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 10, 'n_estimators': 300}",-0.01456689161825686,0.21737178596500795,0.31778248410558363,0.5278197260610589,0.540277539981562,0.31773692889899113,0.20695801427644095,33
1.0532320022583008,0.07366426147274954,0.02097296714782715,0.0008508703949658403,30,1.0,10,100,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",-0.01817268251740356,0.21765798638055311,0.31396363901688196,0.534286572396539,0.5386715986903664,0.31728142279338745,0.20907899869653787,34
1.2424540996551514,0.13737373745891268,0.03271098136901855,0.007706216827658495,,1.0,10,100,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",-0.018235806243934727,0.217674651066889,0.31396363901688196,0.5342707860933653,0.5386827026605605,0.3172711945187524,0.2090967420276602,35
1.56339111328125,0.26907249183583626,0.02093844413757324,0.002335817224017125,20,1.0,10,100,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",-0.01780979859813603,0.21801670963441055,0.31357137513198396,0.5337521976687528,0.538740412006179,0.3172541791686381,0.20883345084208316,36
2.684822368621826,0.12208540261178681,0.08800430297851562,0.00766566978509429,20,sqrt,10,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 500}",-0.012151338601785966,0.22169792361522977,0.31275507412222947,0.5222716830003965,0.5380940678281669,0.31653348199284737,0.20418573473074475,37
2.6441078662872313,0.1522540418812915,0.09796633720397949,0.014115121983498631,20,log2,10,500,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 500}",-0.012151338601785966,0.22169792361522977,0.31275507412222947,0.5222716830003965,0.5380940678281669,0.31653348199284737,0.20418573473074475,37
2.9685739994049074,0.18511716792930696,0.14742064476013184,0.0726680322328027,,sqrt,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 500}",-0.012731861820048929,0.22149394257844612,0.312899970774151,0.5224735088339825,0.5368804939149614,0.31620321085629843,0.20416901724567135,39
2.630526638031006,0.1473565447158041,0.08988485336303711,0.008162281249035386,,log2,10,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 500}",-0.012731861820048929,0.22149394257844612,0.312899970774151,0.5224735088339825,0.5368804939149614,0.31620321085629843,0.20416901724567135,39
2.7729450702667235,0.29478935886805596,0.09245157241821289,0.010807180913915219,30,sqrt,10,500,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 500}",-0.012731861820048929,0.22149394257844612,0.312894341487157,0.5224735088339825,0.5368804939149614,0.3162020849988996,0.2041690354732765,41
2.660572624206543,0.08382509972016523,0.08815217018127441,0.005463005536449416,30,log2,10,500,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 500}",-0.012731861820048929,0.22149394257844612,0.312894341487157,0.5224735088339825,0.5368804939149614,0.3162020849988996,0.2041690354732765,41
1.712822151184082,0.1316092747119745,0.05736856460571289,0.011577004934162532,20,sqrt,10,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}",-0.012875226790856065,0.22190042640359153,0.31386559224427557,0.5225010519391728,0.5344110998735572,0.3159605887339482,0.20364885733927066,43
1.5930826187133789,0.03780414116424275,0.05365734100341797,0.004113520614634241,20,log2,10,300,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 300}",-0.012875226790856065,0.22190042640359153,0.31386559224427557,0.5225010519391728,0.5344110998735572,0.3159605887339482,0.20364885733927066,43
1.874018955230713,0.07921825550744646,0.06525697708129882,0.011503208800935234,,sqrt,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}",-0.014067826931165817,0.22146777166038212,0.314193531990117,0.5227046979671581,0.5332396968715511,0.31550757431160853,0.20386421046364708,45
