Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
11344540,95.56,8,-8.88,42.15,0.8,0
11415937,67.98,7,-20.83,86.73,0.8,1
11619654,87.49,8,-16.54,27.38,0.8,0
12237308,93.21,8,-13.58,40.22,0.8,0
13434594,90.64,8,-4.78,56.41,0.8,0
13489175,98.58,8,-2.83,20.13,0.8,0
13584790,78.91,8,-16.41,49.04,0.8,0
14700855,91.7,8,-4.91,38.9,0.8,0
14859968,25.25,6,-33.65,87.55,0.8,2
16052899,90.28,8,0.7,71.44,0.8,0
16112416,98.9,8,-2.2,29.25,0.8,0
16153010,100.0,8,0.0,36.7,0.8,0
16367724,71.43,8,-16.71,60.94,0.8,0
16650465,76.74,7,-2.13,57.44,0.8,1
16729597,62.75,8,-8.9,81.59,0.8,0
17186416,99.6,8,-0.8,52.87,0.8,0
17369011,76.31,8,-18.32,49.65,0.8,0
17650346,68.91,6,-6.7,60.35,0.8,2
17954135,81.17,8,-19.31,50.54,0.8,0
18021763,86.94,8,-18.12,64.53,0.8,0
18237587,56.91,6,-9.7,65.94,0.8,1
18256197,96.13,8,-0.6,44.93,0.8,0
18835220,63.5,7,-30.4,73.98,0.8,1
18864892,91.07,8,-17.85,55.96,0.8,0
19236487,18.88,3,5.0,32.2,0.8,3
19304298,89.17,8,-9.44,38.94,0.8,0
19514933,72.33,8,-31.06,58.95,0.8,0
19516358,100.0,8,0.0,17.37,0.8,0
19546495,76.8,8,-31.23,45.85,0.8,0
19581852,74.26,8,11.0,58.15,0.8,0
19758663,94.11,8,-11.78,31.52,0.8,0
20031894,100.0,8,0.0,43.95,0.8,0
20203060,95.54,8,8.93,64.8,0.8,0
20534390,78.82,8,-21.87,65.4,0.8,0
20774325,49.12,7,-52.71,71.72,0.8,1
21399574,84.7,8,-12.74,42.51,0.8,0
22069035,87.57,8,-17.3,42.03,0.8,0
22305824,100.0,8,0.0,20.08,0.8,0
22771717,0.0,0,0.0,43.16,0.8,8
23223428,56.85,7,-33.81,85.95,0.8,1
23706913,81.08,8,-20.95,63.08,0.8,0
24051593,94.92,8,1.83,65.61,0.8,0
24264303,87.6,8,-24.8,47.44,0.8,0
24602305,0.0,0,0.0,92.3,0.8,8
24667465,98.06,8,-3.88,34.37,0.8,0
24774049,80.33,8,-17.33,35.83,0.8,0
24829216,84.32,8,-16.64,42.45,0.8,0
24925539,100.0,8,0.0,16.91,0.8,0
25053710,94.72,8,-9.14,30.94,0.8,0
25199098,78.45,8,-17.61,49.57,0.8,0
25591540,63.54,6,-30.56,85.26,0.8,1
25624838,70.31,6,-12.5,49.3,0.8,1
26550709,65.32,7,-24.01,49.29,0.8,1
26822069,93.4,8,-13.21,29.63,0.8,0
26823453,95.31,8,-9.38,52.32,0.8,0
26829717,96.95,8,-1.1,57.11,0.8,0
27183343,94.45,8,1.1,65.52,0.8,0
27219633,85.49,8,-12.74,39.89,0.8,0
27227646,82.97,8,-12.27,53.07,0.8,0
27276779,100.0,8,0.0,24.01,0.8,0
27811787,99.25,8,-1.5,25.1,0.8,0
27821042,100.0,8,0.0,23.78,0.8,0
28157718,59.88,6,-15.5,88.5,0.8,2
28747258,89.51,8,16.98,22.8,0.8,0
28851363,100.0,8,0.0,31.63,0.8,0
29180761,59.1,8,-23.95,74.93,0.8,0
29219341,97.15,8,-0.7,21.08,0.8,0
29238104,100.0,8,0.0,2.88,0.8,0
29619407,71.31,8,-12.79,75.52,0.8,0
29965095,90.51,8,-4.22,33.03,0.8,0
30245378,80.65,8,0.44,40.04,0.8,0
30404921,87.5,7,0.0,31.36,0.8,1
30574788,25.0,2,0.0,98.0,0.8,5
30659534,57.01,6,-15.02,58.12,0.8,2
30938596,87.7,8,-8.72,47.07,0.8,0
31044070,91.08,8,4.17,54.25,0.8,0
31288217,82.31,8,-11.09,41.94,0.8,0
31331355,83.63,7,-0.79,79.35,0.8,1
31466812,82.06,8,4.65,60.92,0.8,0
31483285,89.27,8,-11.11,47.25,0.8,0
31604156,94.26,8,-9.35,72.87,0.8,0
31619745,91.67,8,-16.67,72.7,0.8,0
31655246,81.28,8,-23.15,76.71,0.8,0
31707417,59.73,8,-28.09,78.73,0.8,0
31783869,78.89,8,-8.59,67.87,0.8,0
31870945,62.08,7,-49.8,58.27,0.8,1
32050733,98.02,8,-2.54,47.44,0.8,0
32199265,89.82,8,-13.22,35.25,0.8,0
32202479,33.07,6,-27.03,81.46,0.8,2
32534085,71.28,8,-27.32,69.31,0.8,0
32634975,39.89,7,-22.19,85.28,0.8,1
32712383,91.0,8,-10.86,60.73,0.8,0
32751216,91.93,8,-4.28,41.19,0.8,0
32779192,16.34,3,-95.0,97.0,0.8,4
32973698,92.59,8,-14.81,11.26,0.8,0
33025706,56.42,8,-34.92,67.02,0.8,0
33584628,67.73,7,-34.69,74.73,0.8,1
34026803,29.36,6,-7.4,90.16,0.8,2
34085243,69.08,7,-21.8,87.35,0.8,1
34106098,59.09,6,-15.21,62.8,0.8,1
34435608,16.25,2,-30.0,96.92,0.8,6
34534147,81.45,8,8.75,74.94,0.8,0
