Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
11344540,100.0,2,0.0,42.15,0.2,0
11415937,100.0,2,0.0,86.73,0.2,0
11619654,100.0,2,0.0,27.38,0.2,0
12237308,100.0,2,0.0,40.22,0.2,0
13434594,100.0,2,0.0,56.41,0.2,0
13489175,100.0,2,0.0,20.13,0.2,0
13584790,100.0,2,0.0,49.04,0.2,0
14700855,100.0,2,0.0,38.9,0.2,0
14859968,68.6,2,-41.2,87.55,0.2,0
16052899,100.0,2,0.0,71.44,0.2,0
16112416,100.0,2,0.0,29.25,0.2,0
16153010,100.0,2,0.0,36.7,0.2,0
16367724,100.0,2,0.0,60.94,0.2,0
16650465,100.0,2,0.0,57.44,0.2,0
16729597,91.25,2,-17.5,81.59,0.2,0
17186416,100.0,2,0.0,52.87,0.2,0
17369011,100.0,2,0.0,49.65,0.2,0
17650346,100.0,2,0.0,60.35,0.2,0
17954135,100.0,2,0.0,50.54,0.2,0
18021763,100.0,2,0.0,64.53,0.2,0
18237587,97.5,2,-5.0,65.94,0.2,0
18256197,100.0,2,0.0,44.93,0.2,0
18835220,98.75,2,-2.5,73.98,0.2,0
18864892,100.0,2,0.0,55.96,0.2,0
19236487,61.5,2,77.0,32.2,0.2,0
19304298,100.0,2,0.0,38.94,0.2,0
19514933,100.0,2,0.0,58.95,0.2,0
19516358,100.0,2,0.0,17.37,0.2,0
19546495,98.75,2,-2.5,45.85,0.2,0
19581852,100.0,2,0.0,58.15,0.2,0
19758663,100.0,2,0.0,31.52,0.2,0
20031894,100.0,2,0.0,43.95,0.2,0
20203060,100.0,2,0.0,64.8,0.2,0
20534390,100.0,2,0.0,65.4,0.2,0
20774325,100.0,2,0.0,71.72,0.2,0
21399574,100.0,2,0.0,42.51,0.2,0
22069035,99.58,2,-0.83,42.03,0.2,0
22305824,100.0,2,0.0,20.08,0.2,0
22771717,0.0,0,0.0,43.16,0.2,2
23223428,83.33,2,-33.33,85.95,0.2,0
23706913,100.0,2,0.0,63.08,0.2,0
24051593,100.0,2,0.0,65.61,0.2,0
24264303,100.0,2,0.0,47.44,0.2,0
24602305,0.0,0,0.0,92.3,0.2,2
24667465,100.0,2,0.0,34.37,0.2,0
24774049,100.0,2,0.0,35.83,0.2,0
24829216,100.0,2,0.0,42.45,0.2,0
24925539,100.0,2,0.0,16.91,0.2,0
25053710,100.0,2,0.0,30.94,0.2,0
25199098,100.0,2,0.0,49.57,0.2,0
25591540,100.0,2,0.0,85.26,0.2,0
25624838,100.0,2,0.0,49.3,0.2,0
26550709,100.0,2,0.0,49.29,0.2,0
26822069,100.0,2,0.0,29.63,0.2,0
26823453,100.0,2,0.0,52.32,0.2,0
26829717,100.0,2,0.0,57.11,0.2,0
27183343,97.0,2,6.0,65.52,0.2,0
27219633,100.0,2,0.0,39.89,0.2,0
27227646,100.0,2,0.0,53.07,0.2,0
27276779,100.0,2,0.0,24.01,0.2,0
27811787,100.0,2,0.0,25.1,0.2,0
27821042,100.0,2,0.0,23.78,0.2,0
28157718,95.67,2,-8.67,88.5,0.2,0
28747258,83.33,2,-33.33,22.8,0.2,0
28851363,100.0,2,0.0,31.63,0.2,0
29180761,99.0,2,-2.0,74.93,0.2,0
29219341,100.0,2,0.0,21.08,0.2,0
29238104,100.0,2,0.0,2.88,0.2,0
29619407,89.05,2,6.9,75.52,0.2,0
29965095,100.0,2,0.0,33.03,0.2,0
30245378,99.0,2,-2.0,40.04,0.2,0
30404921,100.0,2,0.0,31.36,0.2,0
30574788,50.0,1,0.0,98.0,0.2,1
30659534,100.0,2,0.0,58.12,0.2,0
30938596,100.0,2,0.0,47.07,0.2,0
31044070,100.0,2,0.0,54.25,0.2,0
31288217,100.0,2,0.0,41.94,0.2,0
31331355,100.0,2,0.0,79.35,0.2,0
31466812,98.75,2,-2.5,60.92,0.2,0
31483285,100.0,2,0.0,47.25,0.2,0
31604156,100.0,2,0.0,72.87,0.2,0
31619745,100.0,2,0.0,72.7,0.2,0
31655246,100.0,2,0.0,76.71,0.2,0
31707417,81.33,2,-29.33,78.73,0.2,0
31783869,100.0,2,0.0,67.87,0.2,0
31870945,100.0,2,0.0,58.27,0.2,0
32050733,100.0,2,0.0,47.44,0.2,0
32199265,100.0,2,0.0,35.25,0.2,0
32202479,57.83,2,17.67,81.46,0.2,0
32534085,99.17,2,-1.67,69.31,0.2,0
32634975,75.8,2,18.4,85.28,0.2,0
32712383,100.0,2,0.0,60.73,0.2,0
32751216,100.0,2,0.0,41.19,0.2,0
32779192,50.0,1,0.0,97.0,0.2,1
32973698,100.0,2,0.0,11.26,0.2,0
33025706,94.25,2,-11.5,67.02,0.2,0
33584628,100.0,2,0.0,74.73,0.2,0
34026803,52.83,2,-54.33,90.16,0.2,0
34085243,100.0,2,0.0,87.35,0.2,0
34106098,99.58,2,-0.83,62.8,0.2,0
34435608,65.0,2,-30.0,96.92,0.2,0
34534147,100.0,2,0.0,74.94,0.2,0
34826933,100.0,2,0.0,40.9,0.2,0
34836465,100.0,2,0.0,26.53,0.2,0
35195294,99.58,2,-0.83,22.09,0.2,0
35228724,100.0,2,0.0,84.41,0.2,0
35638989,100.0,2,0.0,82.49,0.2,0
35693299,100.0,2,0.0,62.61,0.2,0
35961483,100.0,2,0.0,70.23,0.2,0
36207660,100.0,2,0.0,35.63,0.2,0
36559567,100.0,2,0.0,65.8,0.2,0
37615874,100.0,2,0.0,59.83,0.2,0
37802285,100.0,2,0.0,37.64,0.2,0
37949742,100.0,2,0.0,72.99,0.2,0
39057051,100.0,2,0.0,70.81,0.2,0
39072447,75.0,2,-50.0,60.91,0.2,0
39591036,50.0,1,0.0,99.0,0.2,1
39671270,100.0,2,0.0,65.9,0.2,0
40745362,100.0,2,0.0,47.58,0.2,0
41018065,50.0,1,0.0,86.09,0.2,1
41238410,100.0,2,0.0,77.71,0.2,0
41238817,100.0,2,0.0,71.72,0.2,0
41392674,83.33,2,-33.33,71.61,0.2,0
41437101,100.0,2,0.0,31.5,0.2,0
41749388,100.0,2,0.0,16.93,0.2,0
41886521,100.0,2,0.0,14.78,0.2,0
42625208,91.67,2,-16.67,45.02,0.2,0
42705350,97.0,2,6.0,64.08,0.2,0
42843256,100.0,2,0.0,24.29,0.2,0
43867886,90.0,2,20.0,58.51,0.2,0
44140322,100.0,2,0.0,65.25,0.2,0
44415509,100.0,2,0.0,46.85,0.2,0
44435353,100.0,2,0.0,47.41,0.2,0
44697524,100.0,2,0.0,74.29,0.2,0
45239869,100.0,2,0.0,58.12,0.2,0
45411597,100.0,2,0.0,78.35,0.2,0
45581496,100.0,2,0.0,37.82,0.2,0
46089625,100.0,2,0.0,76.36,0.2,0
46149948,100.0,2,0.0,39.47,0.2,0
46298750,100.0,2,0.0,64.62,0.2,0
