Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
11344540,100.0,4,0.0,42.15,0.4,0
11415937,66.79,3,-32.86,86.73,0.4,1
11619654,95.76,4,-8.49,27.38,0.4,0
12237308,100.0,4,0.0,40.22,0.4,0
13434594,93.03,4,-13.94,56.41,0.4,0
13489175,100.0,4,0.0,20.13,0.4,0
13584790,87.11,4,-25.77,49.04,0.4,0
14700855,94.16,4,-11.69,38.9,0.4,0
14859968,42.87,4,-51.46,87.55,0.4,0
16052899,89.93,4,-20.14,71.44,0.4,0
16112416,100.0,4,0.0,29.25,0.4,0
16153010,100.0,4,0.0,36.7,0.4,0
16367724,79.79,4,-40.43,60.94,0.4,0
16650465,88.29,4,-23.43,57.44,0.4,0
16729597,67.2,4,-48.11,81.59,0.4,0
17186416,100.0,4,0.0,52.87,0.4,0
17369011,85.47,4,-29.06,49.65,0.4,0
17650346,91.43,4,-17.14,60.35,0.4,0
17954135,90.83,4,-18.34,50.54,0.4,0
18021763,96.0,4,-8.0,64.53,0.4,0
18237587,60.55,3,-52.8,65.94,0.4,1
18256197,96.43,4,-7.14,44.93,0.4,0
18835220,84.35,4,-28.81,73.98,0.4,0
18864892,100.0,4,0.0,55.96,0.4,0
19236487,30.75,2,77.0,32.2,0.4,2
19304298,93.89,4,-12.21,38.94,0.4,0
19514933,87.86,4,-24.29,58.95,0.4,0
19516358,100.0,4,0.0,17.37,0.4,0
19546495,92.41,4,-12.68,45.85,0.4,0
19581852,68.76,4,-62.49,58.15,0.4,0
19758663,100.0,4,0.0,31.52,0.4,0
20031894,100.0,4,0.0,43.95,0.4,0
20203060,91.07,4,-17.86,64.8,0.4,0
20534390,89.76,4,-20.49,65.4,0.4,0
20774325,70.99,4,-58.03,71.72,0.4,0
21399574,91.07,4,-17.86,42.51,0.4,0
22069035,96.22,4,-6.73,42.03,0.4,0
22305824,100.0,4,0.0,20.08,0.4,0
22771717,0.0,0,0.0,43.16,0.4,4
23223428,79.52,4,-7.62,85.95,0.4,0
23706913,91.56,4,-16.89,63.08,0.4,0
24051593,94.0,4,-12.0,65.61,0.4,0
24264303,100.0,4,0.0,47.44,0.4,0
24602305,0.0,0,0.0,92.3,0.4,4
24667465,100.0,4,0.0,34.37,0.4,0
24774049,89.0,4,-22.0,35.83,0.4,0
24829216,92.64,4,-14.71,42.45,0.4,0
24925539,100.0,4,0.0,16.91,0.4,0
25053710,99.29,4,-1.43,30.94,0.4,0
25199098,87.26,4,-25.49,49.57,0.4,0
25591540,75.0,3,0.0,85.26,0.4,1
25624838,100.0,4,0.0,49.3,0.4,0
26550709,82.57,4,-34.86,49.29,0.4,0
26822069,100.0,4,0.0,29.63,0.4,0
26823453,100.0,4,0.0,52.32,0.4,0
26829717,97.5,4,-5.0,57.11,0.4,0
27183343,93.9,4,-6.2,65.52,0.4,0
27219633,91.86,4,-16.29,39.89,0.4,0
27227646,89.11,4,-21.79,53.07,0.4,0
27276779,100.0,4,0.0,24.01,0.4,0
27811787,100.0,4,0.0,25.1,0.4,0
27821042,100.0,4,0.0,23.78,0.4,0
28157718,85.69,4,-19.95,88.5,0.4,0
28747258,81.02,4,-4.62,22.8,0.4,0
28851363,100.0,4,0.0,31.63,0.4,0
29180761,71.07,4,-55.86,74.93,0.4,0
29219341,97.5,4,-5.0,21.08,0.4,0
29238104,100.0,4,0.0,2.88,0.4,0
29619407,77.71,4,-22.68,75.52,0.4,0
29965095,92.61,4,-14.77,33.03,0.4,0
30245378,80.43,4,-37.14,40.04,0.4,0
30404921,100.0,4,0.0,31.36,0.4,0
30574788,50.0,2,0.0,98.0,0.4,1
30659534,62.64,3,-49.43,58.12,0.4,1
30938596,92.06,4,-15.89,47.07,0.4,0
31044070,89.0,4,-22.0,54.25,0.4,0
31288217,87.86,4,-24.29,41.94,0.4,0
31331355,96.43,4,-7.14,79.35,0.4,0
31466812,79.73,4,-38.04,60.92,0.4,0
31483285,94.83,4,-10.34,47.25,0.4,0
31604156,98.93,4,-2.14,72.87,0.4,0
31619745,100.0,4,0.0,72.7,0.4,0
31655246,92.86,4,-14.29,76.71,0.4,0
31707417,73.78,4,-15.1,78.73,0.4,0
31783869,83.18,4,-33.64,67.87,0.4,0
