Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
01afd650ca049dc1,81.89,5,-31.0,70.64,0.5,0
02408595037ab3b6,81.18,5,-29.2,49.29,0.5,0
02674da7be72b3d9,82.42,5,-36.8,59.83,0.5,0
04afeb9be5786a77,91.49,5,-17.0,45.6,0.5,0
06299feab50780d3,61.2,4,-47.0,55.08,0.5,1
09dcd5a8514f9bc2,78.01,5,-31.17,78.23,0.5,0
0aa53e746805b00e,52.21,4,-69.49,68.24,0.5,1
0b2c18a3f34dbcff,82.47,5,-27.4,39.47,0.5,0
0e29464e43853ece,98.4,5,-4.0,30.98,0.5,0
0e4fbc1d1aa6dd01,99.43,5,0.0,47.44,0.5,0
0f09efb6fa86ce5e,98.24,5,-4.4,29.25,0.5,0
0f19997e4f8cc30d,80.82,5,-23.8,40.04,0.5,0
0f2b5f1007700f65,82.18,5,-2.63,63.05,0.5,0
104287a63371554d,79.98,5,-25.4,67.87,0.5,0
140639a5a59807d6,20.0,2,-60.0,59.7,0.5,3
16201bc3218b8118,84.32,5,-34.2,58.27,0.5,0
162c45c12836f510,82.6,5,-9.5,46.53,0.5,0
176f06e60542e2c5,70.69,4,-23.29,83.61,0.5,1
179a345ab1e810e1,82.61,5,-33.2,64.08,0.5,0
17ed47bac5ac3f2e,35.74,5,-55.0,87.55,0.5,0
17f0fdbd8f4528ee,93.61,5,0.45,45.85,0.5,0
19570510d7698453,91.06,5,-15.2,60.73,0.5,0
19ed34ccf92098e2,92.82,5,-10.8,22.07,0.5,0
1a59bfcb528707c2,97.99,5,-3.6,20.51,0.5,0
1b8ee1200a71c3a8,84.34,5,-32.0,72.83,0.5,0
1ba3bd6357616437,47.09,5,-44.6,85.28,0.5,0
1bd061f6152f1a87,94.29,5,0.0,48.44,0.5,0
1cb4cd931b0add66,99.28,5,-1.8,31.52,0.5,0
1d29fd2b66a0f323,85.83,5,-9.0,73.38,0.5,0
1db3993db3d3cf7b,96.8,5,-8.0,30.94,0.5,0
1e8e933bdd2329a1,25.14,2,-74.29,97.0,0.5,2
1f1a30def6d033d3,38.8,2,-6.0,92.28,0.5,2
2059ab82b726cbd7,78.84,5,-20.4,65.89,0.5,0
20a0f3637fe0237b,74.17,5,-48.5,54.56,0.5,0
219d9d63d9ed2823,67.62,5,-33.33,85.95,0.5,0
236163e7cd452470,100.0,5,0.0,32.11,0.5,0
241b466ba2e16455,94.11,5,-9.0,42.45,0.5,0
242babc45a773463,98.29,5,0.0,36.67,0.5,0
24db1def7f93544d,43.59,4,-38.54,86.75,0.5,1
25b6c6a4d5f5a8c6,88.27,5,-23.6,67.16,0.5,0
2a2a5348612d8f8f,0.0,0,0.0,43.16,0.5,5
2ca12e6956c31f96,90.63,5,-7.0,57.44,0.5,0
2cf445098167b9a1,83.39,5,-10.8,37.64,0.5,0
2cfab9595c0652f2,93.65,5,-6.6,47.07,0.5,0
2d08e5ad0f4b76cd,76.77,5,-43.8,82.55,0.5,0
2e98bdade7580851,74.05,5,-20.6,58.15,0.5,0
2f5a9fbcd5bfe934,97.37,5,-3.0,36.13,0.5,0
3098814cf1a27792,86.26,5,-24.2,50.54,0.5,0
30fb93867233941d,83.01,5,-28.2,49.57,0.5,0
316143cb4d2ceacd,79.57,5,-36.8,26.26,0.5,0
31d0ad197d05b40f,100.0,5,0.0,35.44,0.5,0
3406b058d04be10d,64.4,5,-54.23,74.01,0.5,0
34dd5146abb3fcb2,98.8,5,-3.0,44.03,0.5,0
35429b220d5bd080,60.72,4,-48.2,96.96,0.5,1
37a7812a134a70ee,100.0,5,0.0,36.89,0.5,0
38550e9b9dad2045,100.0,5,0.0,36.7,0.5,0
3977c3ce5009266a,100.0,5,0.0,78.2,0.5,0
398194dba8532794,100.0,5,0.0,15.14,0.5,0
39e9033521b98f86,98.0,5,-5.0,6.81,0.5,0
3dc34f7b14d70125,20.0,1,0.0,92.0,0.5,3
3e8535d6f9ee2320,81.92,5,-33.2,87.35,0.5,0
4093789373f04294,59.16,4,-47.1,65.94,0.5,1
40a8c5b8b579fa2a,61.3,4,-36.76,56.86,0.5,1
4225da6578de5e07,74.51,5,13.87,57.89,0.5,0
4410db940ccd81ab,75.2,4,-12.0,77.71,0.5,1
441a1ae7faa11e1f,68.82,4,-13.66,37.21,0.5,1
4460e4307636ead0,59.83,5,-48.77,80.8,0.5,0
44cde94d48618755,94.8,5,-13.0,30.15,0.5,0
458a78dedea92576,100.0,5,0.0,20.54,0.5,0
47654ca5efe2bb65,90.26,5,-17.2,60.35,0.5,0
49a223d76a72768b,99.0,5,2.5,56.76,0.5,0
49dc54275e10b7b6,72.94,5,-44.8,65.8,0.5,0
4ade4bf22f388fcf,91.94,5,-10.0,71.44,0.5,0
4ca30d919cb53979,100.0,5,0.0,31.36,0.5,0
4d67d404059868e0,75.37,5,-33.0,45.55,0.5,0
4da9548efb98cda6,100.0,5,0.0,52.32,0.5,0
4eb30e37e96fd0c3,63.43,4,-41.43,80.33,0.5,1
4ebbbdaa9f0063eb,40.0,2,0.0,98.0,0.5,2
4f4f227427df192e,77.59,5,-34.6,60.94,0.5,0
502c9e70eb73e41b,89.14,5,-15.0,46.85,0.5,0
50360aa68273b55f,66.69,4,-33.29,90.56,0.5,1
5045e741da064060,91.12,5,-11.2,65.52,0.5,0
5071cd1a8d3c59c0,41.98,3,-53.49,73.32,0.5,2
50bb0394596e9d66,82.5,5,-23.4,54.66,0.5,0
5122c7b62309445b,61.14,4,-47.14,65.9,0.5,1
514faa15a6a7ba1e,77.57,5,-35.0,81.28,0.5,0
51e6ac3a761aa696,67.19,5,-12.57,35.52,0.5,0
51fe1bc56da6fa45,100.0,5,0.0,2.88,0.5,0
5251f33e485e0c1e,60.48,5,-43.45,81.59,0.5,0
54de952cd7ab6a9a,87.89,5,-26.0,76.71,0.5,0
58585b15ef3e4b50,84.05,5,-30.6,41.94,0.5,0
585d6641ddf5c7b0,83.22,5,-4.33,22.8,0.5,0
5cb32a082f93aa8c,50.11,3,-49.43,58.12,0.5,2
5cbca9d2121ee7ea,87.45,5,-17.8,49.04,0.5,0
