Student ID,average_score,assessments_completed,performance_trend
28109761,87.5,4,-25.0
28152410,78.75,4,-5.5
28355991,59.0,3,-20.0
28613839,97.5,4,-5.0
28754240,97.5,4,-5.0
28916910,100.0,4,0.0
28993185,12.5,1,0.0
29029987,98.75,4,-2.5
29138045,91.0,4,7.0
29195474,38.75,4,-21.5
29301129,100.0,4,0.0
29331915,94.75,4,-10.5
29351898,40.25,4,22.5
29385358,0.0,0,0.0
29444926,100.0,4,0.0
29489924,100.0,4,0.0
29795251,88.75,4,-22.5
29910308,97.5,4,-5.0
30166785,100.0,4,0.0
30206107,81.75,4,-33.5
30336956,60.25,3,-32.0
30717488,95.0,4,-10.0
30734738,100.0,4,0.0
30743853,92.5,4,-10.0
30851750,87.5,4,14.0
30993222,89.75,4,9.5
31144339,97.5,4,-5.0
31446992,76.5,4,-17.0
31664592,83.0,4,-34.0
31775286,93.25,4,-13.5
31893038,0.0,0,0.0
31931305,66.75,3,-9.0
31988752,97.5,4,-5.0
32063855,100.0,4,0.0
32079179,93.75,4,12.5
32150780,100.0,4,0.0
32301635,100.0,4,0.0
32320940,99.0,4,0.0
32600799,100.0,4,0.0
32670174,10.75,1,0.0
32793157,100.0,4,0.0
33021789,97.5,4,-5.0
33373565,0.0,0,0.0
33544570,88.25,4,-2.5
33737937,51.0,4,-26.0
33867994,100.0,4,0.0
34154633,100.0,4,0.0
34164438,100.0,4,0.0
34344202,95.5,4,-9.0
34371289,49.0,3,-60.0
34825539,96.75,4,6.5
35092169,81.25,4,-25.5
35239168,83.5,4,-32.0
35282012,100.0,4,0.0
35320195,99.0,4,-2.0
35962311,90.0,4,-20.0
36316773,31.0,2,-76.0
36458945,62.75,4,-29.5
36814683,55.0,4,10.0
36925796,72.25,3,-11.0
37503866,100.0,4,0.0
37720912,63.5,4,-23.0
37734403,100.0,4,0.0
37861048,25.75,2,53.0
38764404,91.25,4,17.5
38996093,97.0,4,-6.0
39404900,97.5,4,-5.0
39518199,25.0,1,0.0
39801624,100.0,4,0.0
39812656,89.5,4,-21.0
40153489,47.25,3,45.0
40300574,91.25,4,4.5
40435657,100.0,4,0.0
40541902,0.0,0,0.0
40584220,86.5,4,-16.0
40963132,75.0,3,0.0
40972553,88.75,4,-15.5
41115870,81.5,4,-7.0
41206961,98.75,4,-2.5
41707679,100.0,4,0.0
41829309,67.25,4,-9.5
41860313,91.75,4,-6.5
42120296,40.0,2,40.0
42153309,92.5,4,-15.0
42381774,74.25,4,19.5
42687541,68.5,3,0.0
42738772,46.5,3,-94.0
42806736,100.0,4,0.0
42867665,0.0,0,0.0
42938631,99.5,4,-1.0
43067324,100.0,4,0.0
43297874,100.0,4,0.0
43426555,100.0,4,0.0
43670750,100.0,4,0.0
43736747,84.5,4,-21.0
44013913,90.0,4,-10.0
44259391,55.5,3,22.0
44350129,87.5,4,25.0
44424412,100.0,4,0.0
44513932,100.0,4,0.0
44639956,66.75,4,-45.5
45144205,97.5,4,-5.0
45213749,62.5,3,-50.0
45468572,17.5,1,0.0
45672982,92.5,4,-15.0
45873056,100.0,4,0.0
45990970,53.75,3,-21.0
46159542,90.75,4,-5.5
46244140,100.0,4,0.0
46247807,64.0,4,-12.0
46444181,100.0,4,0.0
46498216,90.75,4,-18.5
47343059,83.75,4,-22.5
47380529,73.0,4,-44.0
47555228,46.75,4,2.5
47907778,100.0,4,0.0
48184659,44.75,4,-27.5
48251029,100.0,4,0.0
48344774,100.0,4,0.0
48627789,0.0,0,0.0
49135579,13.0,2,-24.0
49152359,0.0,0,0.0
49312326,98.5,4,-3.0
49417477,92.5,4,-5.0
49784910,22.5,2,-10.0
49803756,85.75,4,-20.5
49806843,83.25,4,11.5
49820973,76.0,4,18.0
49843368,69.25,4,-31.5
49843807,100.0,4,0.0
49940417,95.5,4,-8.0
50077980,43.5,3,10.0
50192240,100.0,4,0.0
50301485,95.0,4,-10.0
50371858,62.75,3,-19.0
50419199,47.25,3,-49.0
50640627,100.0,4,0.0
51204596,74.25,4,-6.5
51245704,100.0,4,0.0
51249407,88.5,4,-11.0
51313926,100.0,4,0.0
51315077,81.0,4,-1.0
51341397,84.25,4,18.5
51559349,100.0,4,0.0
51596177,90.75,4,-3.5
51666805,100.0,4,0.0
51931289,100.0,4,0.0
51984127,100.0,4,0.0
52003280,100.0,4,0.0
52273626,100.0,4,0.0
52689053,100.0,4,0.0
52701053,100.0,4,0.0
53033989,44.75,4,24.5
53220917,100.0,4,0.0
53637669,100.0,4,0.0
53679865,100.0,4,0.0
53690925,95.25,4,-9.5
53901476,83.0,4,22.0
53905435,78.25,4,16.5
54063073,100.0,4,0.0
54081596,100.0,4,0.0
54083433,72.25,4,-4.5
54093626,94.0,4,-10.0
54183175,7.0,1,0.0
54202295,46.75,4,12.5
54272087,72.0,4,19.0
55094480,99.75,4,-0.5
55277330,80.5,4,-13.0
55418801,100.0,4,0.0
55621442,25.0,1,0.0
55898988,97.5,4,-5.0
55965532,95.75,4,-8.5
55973104,86.25,4,22.5
56044324,38.5,4,-45.0
56197684,0.0,0,0.0
56227389,87.5,4,-25.0
56340396,100.0,4,0.0
56472638,100.0,4,0.0
56634669,100.0,4,0.0
56890291,79.25,4,-6.5
57005216,4.75,1,0.0
57282663,22.5,2,-10.0
57325329,32.75,4,-34.5
57357102,100.0,4,0.0
57372970,97.5,4,-5.0
57814323,97.5,4,-5.0
58128136,92.25,4,-15.5
58441904,95.0,4,10.0
58555565,73.0,3,0.0
58740203,25.0,1,0.0
58877207,86.0,4,22.0
58887597,99.75,4,-0.5
59125777,100.0,4,0.0
59128100,100.0,4,0.0
59226246,87.5,4,-25.0
59293621,100.0,4,0.0
59338005,99.5,4,1.0
59524742,83.5,4,-27.0
59715668,68.0,4,33.0
59897937,65.25,4,10.5
60042038,100.0,4,0.0
60054282,77.5,4,3.0
60182001,88.0,4,-24.0
60745414,68.5,3,26.0
60813480,14.0,2,-40.0
60861463,74.25,4,8.5
61051356,100.0,4,0.0
61329673,100.0,4,0.0
61412453,100.0,4,0.0
61553683,95.0,4,3.0
61861882,98.75,4,-2.5
61943620,25.0,1,0.0
62046439,91.75,4,15.5
62220404,100.0,4,0.0
62605871,100.0,4,0.0
63180180,100.0,4,0.0
63378634,100.0,4,0.0
63432844,100.0,4,0.0
64075942,91.75,4,-16.5
64173672,100.0,4,0.0
64316426,100.0,4,0.0
64549122,97.5,4,-5.0
64609448,64.25,4,-26.5
64723117,65.0,4,18.0
64734377,73.0,4,-4.0
64785805,83.0,4,-21.0
65115725,38.25,2,-45.0
65441128,30.5,3,-98.0
65577314,100.0,4,0.0
65958403,100.0,4,0.0
66131761,87.5,4,25.0
66252940,100.0,4,0.0
66437072,100.0,4,0.0
66723966,41.75,3,-67.0
67254598,94.25,4,-1.5
67413804,76.5,4,6.0
67563666,99.25,4,1.5
67714530,36.5,3,-25.0
68074530,90.5,4,-5.0
68123853,81.75,4,0.5
68138284,57.0,4,-17.0
68439715,95.75,4,-8.5
68661280,70.25,3,-5.0
68877111,100.0,4,0.0
69085025,91.0,4,3.0
69444875,99.75,4,-0.5
69631998,95.0,4,-10.0
69780409,65.0,4,0.0
70086521,82.75,4,16.5
70246117,100.0,4,0.0
70335619,100.0,4,0.0
70370127,100.0,4,0.0
70486795,85.0,4,-30.0
70526424,74.5,3,2.0
70537205,87.5,4,-15.0
71058846,79.5,4,-37.0
71154497,90.0,4,-20.0
71445998,67.5,4,33.0
71563189,100.0,4,0.0
71580428,73.75,4,-29.5
71830478,100.0,4,0.0
72056551,100.0,4,0.0
72290424,97.0,4,-6.0
72415446,100.0,4,0.0
72433921,100.0,4,0.0
72623279,29.25,3,8.0
72692928,28.5,4,1.0
72729148,74.0,3,4.0
72777338,97.0,4,-6.0
73381689,61.25,4,17.5
73496760,83.25,4,-30.5
73498296,48.5,3,-56.0
73625555,78.75,4,-39.5
73635110,95.75,4,-3.5
73949620,47.5,2,10.0
74247101,86.5,4,23.0
74401839,89.0,4,-22.0
74411086,87.75,4,9.5
74467121,97.5,4,5.0
75006835,87.0,4,6.0
75033531,36.5,3,10.0
75163235,29.0,4,4.0
75234910,97.5,4,-5.0
75409861,79.25,4,-21.5
75637165,89.0,4,-12.0
75640034,55.0,3,-80.0
76194983,80.75,4,-38.5
76513814,80.5,4,1.0
76582161,83.0,4,-27.0
76615032,82.75,4,-28.5
76691322,91.5,4,-17.0
76830158,46.25,3,-15.0
76931823,80.25,4,-25.5
77330996,57.25,3,-1.0
77471025,100.0,4,0.0
77473690,23.25,4,-14.5
77780895,53.0,4,-32.0
77783669,100.0,4,0.0
77901366,100.0,4,0.0
77958105,99.5,4,1.0
78199665,85.0,4,-30.0
78401128,57.0,4,-22.0
78534290,96.5,4,-7.0
78735752,100.0,4,0.0
79087907,100.0,4,0.0
79275168,100.0,4,0.0
79670982,85.5,4,26.0
79927954,97.5,4,-5.0
80039952,94.25,4,-6.5
80120692,88.25,4,-14.5
80667580,81.75,4,3.5
80690307,72.5,4,-22.0
80960369,97.5,4,-5.0
81097533,100.0,4,0.0
81124900,89.75,4,10.5
81200570,95.0,4,10.0
81499042,94.25,4,-6.5
81532511,77.5,4,-15.0
81561751,100.0,4,0.0
81734132,49.0,3,-14.0
81769123,98.75,4,-2.5
81811643,100.0,4,0.0
81957314,78.5,4,25.0
82002923,84.5,4,31.0
82214753,100.0,4,0.0
82286975,100.0,4,0.0
82380239,96.25,4,-3.5
82478159,75.0,4,14.0
82500610,27.0,2,-92.0
82554050,92.75,4,-14.5
82996017,33.75,3,-21.0
83078402,100.0,4,0.0
83083224,95.5,4,-2.0
83442693,34.75,2,39.0
83496795,100.0,4,0.0
83811033,92.75,4,-10.5
84129199,83.75,4,10.5
84581194,94.5,4,-9.0
84637902,100.0,4,0.0
84670111,100.0,4,0.0
84753489,97.0,4,-6.0
85258615,0.0,0,0.0
85696727,76.0,4,2.0
86124581,100.0,4,0.0
86253272,100.0,4,0.0
86325753,100.0,4,0.0
86703236,99.25,4,-1.5
86849692,80.75,4,-8.5
86936692,62.5,4,-25.0
87098918,60.5,4,-7.0
87452756,72.25,4,39.5
87868419,100.0,4,0.0
87937302,94.0,4,2.0
88094627,100.0,4,0.0
88103879,82.75,4,-0.5
88261711,64.25,4,-9.5
88492644,12.75,1,0.0
88678732,100.0,4,0.0
88962100,100.0,4,0.0
89070671,100.0,4,0.0
89340541,100.0,4,0.0
89490222,85.75,4,21.5
89516281,97.25,4,-5.5
89660073,58.75,4,-31.5
90239774,99.25,4,1.5
90636857,0.0,0,0.0
90834231,52.5,3,-90.0
90996365,87.75,4,-6.5
91016743,100.0,4,0.0
91106388,99.75,4,0.5
91435409,100.0,4,0.0
91544606,87.0,4,-20.0
91656080,40.75,4,-21.5
91779366,100.0,4,0.0
91799031,56.5,4,-11.0
92121028,100.0,4,0.0
92157513,90.75,4,18.5
92244107,93.25,4,13.5
92462943,99.5,4,1.0
92536739,93.25,4,-13.5
93258021,87.5,4,-25.0
93641353,97.0,4,-6.0
93947522,14.25,1,0.0
94039775,76.25,4,12.5
94059794,92.5,4,-5.0
94184069,83.5,4,-33.0
94193537,100.0,4,0.0
94334509,75.0,3,0.0
94343900,97.25,4,0.5
94381743,52.5,4,-2.0
94594330,98.75,4,-2.5
94651334,75.0,3,0.0
94695963,100.0,4,0.0
94824610,90.75,4,18.5
94871750,84.5,4,9.0
94998106,86.5,4,-17.0
95524924,96.75,4,-4.5
95975416,82.75,4,-15.5
95977109,60.75,4,-19.5
96346768,79.0,4,7.0
96527044,20.0,1,0.0
96584519,97.0,4,-6.0
96631030,100.0,4,0.0
96754197,100.0,4,0.0
96939852,56.0,3,-20.0
96984816,97.5,4,-5.0
97166205,96.75,4,-3.5
97193550,100.0,4,0.0
97398591,100.0,4,0.0
97427902,89.0,4,-19.0
97448009,100.0,4,0.0
97775926,50.0,2,0.0
97998433,78.75,4,-42.5
98067951,87.5,4,-15.0
98168038,87.75,4,-4.5
98530304,0.0,0,0.0
98615098,100.0,4,0.0
98726176,99.5,4,1.0
98740194,90.0,4,0.0
98777618,96.5,4,-3.0
99009367,92.0,4,-16.0
99046614,99.25,4,-1.5
99218881,100.0,4,0.0
99403012,100.0,4,0.0
99435901,100.0,4,0.0
99958938,90.0,4,-20.0
