Student ID,average_score,assessments_completed,performance_trend
33544570,93.0,3,0.0
33737937,61.33,3,-32.0
33867994,100.0,3,0.0
34154633,100.0,3,0.0
34164438,100.0,3,0.0
34344202,97.33,3,-8.0
34371289,52.0,2,-44.0
34825539,95.67,3,13.0
35092169,85.0,3,-21.0
35239168,99.67,3,0.0
35282012,100.0,3,0.0
35320195,100.0,3,0.0
35962311,100.0,3,0.0
36316773,41.33,2,-76.0
36458945,70.33,3,-19.0
36814683,52.33,3,42.0
36925796,96.33,3,-11.0
37503866,100.0,3,0.0
37720912,83.33,3,50.0
37734403,100.0,3,0.0
37861048,34.33,2,53.0
38764404,88.33,3,35.0
38996093,100.0,3,0.0
39404900,100.0,3,0.0
39518199,33.33,1,0.0
39801624,100.0,3,0.0
39812656,100.0,3,0.0
40153489,31.33,2,-6.0
40300574,91.67,3,-3.0
40435657,100.0,3,0.0
40541902,0.0,0,0.0
40584220,95.33,3,-3.0
40963132,100.0,3,0.0
40972553,85.67,3,-33.0
41115870,86.33,3,-11.0
41206961,100.0,3,0.0
41707679,100.0,3,0.0
41829309,61.67,3,-59.0
41860313,96.67,3,0.0
42120296,53.33,2,40.0
42153309,100.0,3,0.0
42381774,76.33,3,50.0
42687541,91.33,3,0.0
42738772,62.0,3,-94.0
42806736,100.0,3,0.0
42867665,0.0,0,0.0
42938631,100.0,3,0.0
43067324,100.0,3,0.0
43297874,100.0,3,0.0
43426555,100.0,3,0.0
43670750,100.0,3,0.0
43736747,96.67,3,0.0
44013913,96.67,3,10.0
44259391,40.67,2,-34.0
44350129,83.33,3,50.0
44424412,100.0,3,0.0
44513932,100.0,3,0.0
44639956,75.67,3,-51.0
45144205,100.0,3,0.0
45213749,66.67,2,0.0
45468572,0.0,0,0.0
45672982,100.0,3,0.0
45873056,100.0,3,0.0
45990970,71.67,3,-21.0
46159542,95.67,3,0.0
46244140,100.0,3,0.0
46247807,65.33,3,-44.0
46444181,100.0,3,0.0
46498216,96.33,3,-11.0
47343059,82.0,3,-44.0
47380529,70.67,3,-78.0
47555228,45.0,3,-17.0
47907778,100.0,3,0.0
48184659,45.0,3,-82.0
48251029,100.0,3,0.0
48344774,100.0,3,0.0
48627789,0.0,0,0.0
49135579,17.33,2,-24.0
49152359,0.0,0,0.0
49312326,100.0,3,0.0
49417477,96.67,3,10.0
49784910,16.67,1,0.0
49803756,90.67,3,-20.0
49806843,85.0,3,25.0
49820973,78.0,3,66.0
49843368,79.0,3,-33.0
49843807,100.0,3,0.0
49940417,99.67,3,0.0
50077980,34.67,2,-16.0
50192240,100.0,3,0.0
50301485,100.0,3,0.0
50371858,59.0,2,-9.0
50419199,46.0,2,-62.0
50640627,100.0,3,0.0
51204596,82.33,3,-8.0
51245704,100.0,3,0.0
51249407,84.67,3,-22.0
51313926,100.0,3,0.0
51315077,84.67,3,-9.0
51341397,82.0,3,46.0
51559349,100.0,3,0.0
51596177,87.67,3,-22.0
51666805,100.0,3,0.0
51931289,100.0,3,0.0
51984127,100.0,3,0.0
52003280,100.0,3,0.0
52273626,100.0,3,0.0
52689053,100.0,3,0.0
52701053,100.0,3,0.0
53033989,36.33,3,19.0
53220917,100.0,3,0.0
53637669,100.0,3,0.0
53679865,100.0,3,0.0
53690925,93.67,3,-19.0
53901476,80.0,3,46.0
53905435,80.0,3,0.0
54063073,100.0,3,0.0
54081596,100.0,3,0.0
54083433,83.0,3,51.0
54093626,92.0,3,-20.0
54183175,9.33,1,0.0
54202295,59.33,3,64.0
54272087,73.0,3,-6.0
55094480,100.0,3,0.0
55277330,81.67,3,-27.0
55418801,100.0,3,0.0
55621442,0.0,0,0.0
55898988,100.0,3,0.0
55965532,100.0,3,0.0
55973104,83.33,3,50.0
56044324,48.0,3,-78.0
56197684,0.0,0,0.0
56227389,100.0,3,0.0
56340396,100.0,3,0.0
56472638,100.0,3,0.0
56634669,100.0,3,0.0
56890291,82.33,3,-18.0
57005216,6.33,1,0.0
57282663,30.0,2,-10.0
57325329,37.0,3,-39.0
57357102,100.0,3,0.0
57372970,100.0,3,0.0
57814323,100.0,3,0.0
58128136,96.33,3,-11.0
58441904,93.33,3,0.0
58555565,97.33,3,0.0
58740203,33.33,1,0.0
58877207,83.33,3,50.0
58887597,100.0,3,0.0
59125777,100.0,3,0.0
59128100,100.0,3,0.0
59226246,100.0,3,0.0
59293621,100.0,3,0.0
59338005,99.33,3,2.0
59524742,98.0,3,0.0
59715668,67.67,3,37.0
59897937,54.67,3,-6.0
60042038,100.0,3,0.0
60054282,84.0,3,12.0
60182001,92.67,3,-22.0
60745414,58.0,2,26.0
60813480,16.0,1,0.0
60861463,69.0,3,17.0
61051356,100.0,3,0.0
61329673,100.0,3,0.0
61412453,100.0,3,0.0
61553683,95.0,3,-2.0
61861882,100.0,3,0.0
61943620,33.33,1,0.0
62046439,89.33,3,0.0
62220404,100.0,3,0.0
62605871,100.0,3,0.0
63180180,100.0,3,0.0
63378634,100.0,3,0.0
63432844,100.0,3,0.0
64075942,89.0,3,-33.0
64173672,100.0,3,0.0
64316426,100.0,3,0.0
64549122,100.0,3,0.0
64609448,79.0,3,-18.0
64723117,70.67,3,8.0
64734377,68.67,3,6.0
64785805,91.33,3,-13.0
65115725,33.0,1,0.0
65441128,40.67,3,-98.0
65577314,100.0,3,0.0
65958403,100.0,3,0.0
66131761,83.33,3,50.0
66252940,100.0,3,0.0
66437072,100.0,3,0.0
66723966,46.33,2,-51.0
67254598,92.33,3,-7.0
67413804,82.33,3,1.0
67563666,99.0,3,0.0
67714530,40.33,2,21.0
68074530,95.33,3,0.0
68123853,87.67,3,37.0
68138284,68.33,3,3.0
68439715,94.67,3,-16.0
68661280,64.33,2,7.0
68877111,100.0,3,0.0
69085025,93.0,3,0.0
69444875,100.0,3,0.0
69631998,100.0,3,0.0
69780409,76.67,3,0.0
70086521,83.0,3,50.0
70246117,100.0,3,0.0
70335619,100.0,3,0.0
70370127,100.0,3,0.0
70486795,100.0,3,0.0
70526424,66.0,2,2.0
70537205,93.0,3,-11.0
71058846,72.67,3,-74.0
71154497,100.0,3,0.0
71445998,67.33,3,44.0
71563189,100.0,3,0.0
71580428,88.33,3,-12.0
71830478,100.0,3,0.0
72056551,100.0,3,0.0
72290424,100.0,3,0.0
72415446,100.0,3,0.0
72433921,100.0,3,0.0
72623279,27.33,2,28.0
72692928,24.67,3,-20.0
72729148,98.67,3,4.0
72777338,100.0,3,0.0
73381689,61.67,3,57.0
73496760,84.33,3,-44.0
73498296,64.67,3,-56.0
73625555,84.33,3,-44.0
73635110,98.33,3,0.0
73949620,63.33,2,10.0
74247101,83.33,3,50.0
74401839,100.0,3,0.0
74411086,88.67,3,0.0
74467121,96.67,3,0.0
75006835,89.33,3,0.0
75033531,36.33,2,55.0
75163235,36.67,3,8.0
75234910,100.0,3,0.0
75409861,82.33,3,-33.0
75637165,96.67,3,0.0
75640034,66.67,2,0.0
76194983,100.0,3,0.0
76513814,75.33,3,-34.0
76582161,97.67,3,0.0
76615032,98.0,3,0.0
76691322,100.0,3,0.0
76830158,50.0,2,50.0
76931823,95.0,3,-1.0
77330996,76.33,3,-1.0
77471025,100.0,3,0.0
77473690,24.0,3,-24.0
77780895,54.33,3,-75.0
77783669,100.0,3,0.0
77901366,100.0,3,0.0
77958105,99.33,3,2.0
78199665,100.0,3,0.0
78401128,49.0,3,-85.0
78534290,100.0,3,0.0
78735752,100.0,3,0.0
79087907,100.0,3,0.0
79275168,100.0,3,0.0
79670982,80.67,3,-3.0
79927954,100.0,3,0.0
80039952,98.33,3,0.0
80120692,97.0,3,0.0
80667580,86.67,3,0.0
80690307,66.67,3,-67.0
80960369,100.0,3,0.0
81097533,100.0,3,0.0
81124900,89.67,3,0.0
81200570,93.33,3,0.0
81499042,98.33,3,0.0
81532511,90.0,3,0.0
81561751,100.0,3,0.0
81734132,65.33,3,-14.0
81769123,100.0,3,0.0
81811643,100.0,3,0.0
81957314,72.0,3,-4.0
82002923,79.33,3,52.0
82214753,100.0,3,0.0
82286975,100.0,3,0.0
82380239,98.33,3,-1.0
82478159,77.0,3,20.0
82500610,36.0,2,-92.0
82554050,100.0,3,0.0
82996017,35.33,2,6.0
83078402,100.0,3,0.0
83083224,94.0,3,-4.0
83442693,46.33,2,39.0
83496795,100.0,3,0.0
83811033,98.67,3,0.0
84129199,78.33,3,-22.0
84581194,99.33,3,0.0
84637902,100.0,3,0.0
84670111,100.0,3,0.0
84753489,100.0,3,0.0
85258615,0.0,0,0.0
85696727,68.0,3,4.0
86124581,100.0,3,0.0
86253272,100.0,3,0.0
86325753,100.0,3,0.0
86703236,99.0,3,-3.0
86849692,79.33,3,-32.0
86936692,73.33,3,-30.0
87098918,60.67,3,-34.0
87452756,64.0,3,62.0
87868419,100.0,3,0.0
87937302,95.33,3,0.0
88094627,100.0,3,0.0
88103879,84.0,3,-14.0
88261711,63.67,3,-35.0
88492644,17.0,1,0.0
88678732,100.0,3,0.0
88962100,100.0,3,0.0
89070671,100.0,3,0.0
89340541,100.0,3,0.0
89490222,83.33,3,50.0
89516281,96.33,3,-11.0
89660073,74.33,3,-24.0
90239774,99.0,3,0.0
90636857,0.0,0,0.0
90834231,66.67,2,0.0
90996365,93.67,3,-1.0
91016743,100.0,3,0.0
91106388,99.67,3,1.0
91435409,100.0,3,0.0
91544606,98.0,3,0.0
91656080,39.67,3,-34.0
91779366,100.0,3,0.0
91799031,45.33,3,-26.0
92121028,100.0,3,0.0
92157513,87.67,3,37.0
92244107,91.0,3,0.0
92462943,99.33,3,2.0
92536739,100.0,3,0.0
93258021,100.0,3,0.0
93641353,100.0,3,0.0
93947522,0.0,0,0.0
94039775,76.33,3,-11.0
94059794,96.67,3,0.0
94184069,81.33,3,-56.0
94193537,100.0,3,0.0
94334509,100.0,3,0.0
94343900,96.33,3,-5.0
94381743,64.0,3,-15.0
94594330,100.0,3,0.0
94651334,66.67,2,0.0
94695963,100.0,3,0.0
94824610,87.67,3,0.0
94871750,86.67,3,0.0
94998106,82.0,3,-34.0
95524924,95.67,3,-9.0
95975416,93.67,3,0.0
95977109,67.33,3,0.0
96346768,82.0,3,20.0
96527044,0.0,0,0.0
96584519,100.0,3,0.0
96631030,100.0,3,0.0
96754197,100.0,3,0.0
96939852,74.67,3,-20.0
96984816,100.0,3,0.0
97166205,99.0,3,0.0
97193550,100.0,3,0.0
97398591,100.0,3,0.0
97427902,87.0,3,-36.0
97448009,100.0,3,0.0
97775926,66.67,2,0.0
97998433,91.67,3,-25.0
98067951,96.67,3,0.0
98168038,87.67,3,-17.0
98530304,0.0,0,0.0
98615098,100.0,3,0.0
98726176,99.33,3,0.0
98740194,93.33,3,0.0
98777618,98.67,3,0.0
99009367,100.0,3,0.0
99046614,99.0,3,-3.0
99218881,100.0,3,0.0
99403012,100.0,3,0.0
99435901,100.0,3,0.0
99958938,98.67,3,-4.0
