Student ID,average_score,assessments_completed,performance_trend
19468959,33.56,6,-20.67
19620947,56.0,9,-66.5
19880196,23.22,3,-1.0
20248719,66.56,9,-40.0
20679724,15.56,2,-60.0
20743976,72.44,8,-17.0
20818529,64.89,7,-28.67
21002121,65.44,8,-23.75
21452781,0.0,0,0.0
21585127,98.78,9,2.75
21815986,41.78,8,-26.5
21874749,99.22,9,-1.75
21910507,98.89,9,2.5
22105353,75.44,9,-43.0
22272253,100.0,9,0.0
22290486,87.22,9,-12.75
22313524,11.11,1,0.0
22699641,100.0,9,0.0
22711334,60.78,8,4.25
22731950,55.11,8,-49.5
23061621,53.78,8,2.0
23158909,72.56,8,-31.75
23775687,98.89,9,-2.5
23811832,37.44,5,-5.5
24014421,0.0,0,0.0
24073770,92.56,9,-16.75
24642845,44.44,4,0.0
25024418,72.33,8,-36.25
25979893,53.0,7,-44.0
25992894,59.67,9,-17.25
26013074,99.67,9,0.0
26456552,65.33,9,-22.75
26460428,71.11,8,-40.0
26484165,92.78,9,-3.75
26832681,92.33,9,-1.75
27228934,89.44,9,-2.75
27285481,0.0,0,0.0
27325452,63.22,8,-25.25
27538054,98.33,9,-3.75
28109761,79.78,8,4.5
28152410,70.33,9,-16.5
28355991,35.78,5,-35.0
28613839,85.56,9,-25.25
28754240,98.33,9,1.25
28916910,72.78,8,-36.25
28993185,5.56,1,0.0
29029987,99.44,9,1.25
29138045,90.11,9,6.0
29195474,37.22,9,4.5
29301129,97.22,9,-6.25
29331915,53.44,7,-64.33
29351898,29.89,9,-18.25
29385358,0.0,0,0.0
29444926,100.0,9,0.0
29489924,87.78,8,-2.5
29795251,91.0,9,2.25
29910308,46.44,5,-41.0
30166785,100.0,9,0.0
30206107,48.89,7,-46.67
30336956,41.67,5,-19.5
30717488,96.67,9,2.5
30734738,96.56,9,-6.75
30743853,64.11,8,-40.75
30851750,66.56,8,-25.25
30993222,76.89,9,-19.75
31144339,79.89,8,-15.25
31446992,71.11,8,7.0
31664592,59.67,8,-31.75
31775286,60.67,7,-42.33
31893038,43.11,5,33.5
31931305,29.67,3,-9.0
31988752,88.56,9,-20.75
32063855,94.11,9,-12.5
32079179,80.56,8,-6.25
32150780,88.89,9,-19.5
32301635,98.78,9,-2.75
32320940,88.44,9,-22.75
32600799,72.33,7,-16.33
32670174,4.78,1,0.0
32793157,100.0,9,0.0
33021789,65.33,9,-54.5
33373565,0.0,0,0.0
33544570,74.67,9,-31.25
33737937,29.33,7,-41.33
33867994,100.0,9,0.0
34154633,94.67,9,-12.0
34164438,98.89,9,-2.5
34344202,60.67,8,-54.5
34371289,32.89,6,-32.0
34825539,98.56,9,3.25
35092169,82.11,9,8.5
35239168,76.56,9,-14.25
35282012,97.22,9,-6.25
35320195,74.0,9,-53.25
35962311,75.11,8,-11.0
36316773,13.78,2,-76.0
36458945,73.56,9,21.25
36814683,57.0,9,1.0
36925796,74.11,8,-18.75
37503866,100.0,9,0.0
37720912,78.67,9,29.5
37734403,80.44,8,-19.0
37861048,11.44,2,53.0
38764404,92.33,9,1.5
38996093,90.33,9,-15.75
39404900,98.89,9,2.5
39518199,11.11,1,0.0
39801624,100.0,9,0.0
39812656,93.11,9,5.5
40153489,62.11,7,27.0
40300574,77.67,9,-27.75
40435657,85.0,8,-8.75
40541902,0.0,0,0.0
40584220,82.11,9,-13.25
40963132,58.0,6,-26.0
40972553,50.56,6,-19.67
41115870,54.44,8,-40.5
41206961,81.33,9,-37.25
41707679,97.89,9,-3.5
41829309,52.44,9,-39.5
41860313,81.44,8,-0.25
42120296,30.0,5,-52.0
42153309,66.0,8,-36.5
42381774,51.33,8,-33.0
42687541,67.44,8,-9.75
42738772,24.0,6,-52.0
42806736,87.0,9,-29.25
42867665,0.0,0,0.0
42938631,77.67,8,-24.25
43067324,100.0,9,0.0
43297874,100.0,9,0.0
43426555,87.89,9,-27.25
43670750,79.89,9,-45.25
43736747,53.67,8,-48.25
44013913,74.22,8,-13.0
44259391,53.89,7,-10.67
44350129,69.0,9,-35.5
44424412,85.0,8,-8.75
44513932,79.56,8,-21.0
44639956,65.78,9,3.0
45144205,86.0,9,-20.25
45213749,27.78,3,-50.0
45468572,45.22,6,15.0
45672982,63.56,8,-42.0
45873056,87.0,9,-22.5
45990970,39.67,7,-32.33
46159542,63.44,8,-38.75
46244140,100.0,9,0.0
46247807,34.67,6,-26.67
46444181,100.0,9,0.0
46498216,82.78,9,-11.25
47343059,71.11,8,-7.5
47380529,50.56,7,-16.33
47555228,34.56,7,-3.67
47907778,100.0,9,0.0
48184659,22.56,6,-22.33
48251029,97.56,9,-5.5
48344774,100.0,9,0.0
48627789,0.0,0,0.0
49135579,5.78,2,-24.0
49152359,0.0,0,0.0
49312326,68.0,8,-44.0
49417477,89.56,9,-5.25
49784910,32.78,6,19.67
49803756,90.11,9,6.25
49806843,61.11,9,-48.5
49820973,55.56,7,-12.67
49843368,31.33,5,-62.5
49843807,86.11,9,-13.0
49940417,73.0,9,-42.5
50077980,37.78,7,-13.0
50192240,100.0,9,0.0
50301485,89.44,9,-13.75
50371858,71.67,8,-10.25
50419199,26.67,5,-43.5
50640627,100.0,9,0.0
51204596,77.44,9,12.5
51245704,100.0,9,0.0
51249407,89.56,9,4.0
51313926,68.56,7,-27.67
51315077,76.89,9,-9.5
51341397,76.67,9,-19.25
51559349,100.0,9,0.0
51596177,86.67,9,-7.0
51666805,97.78,9,-5.0
51931289,97.67,9,-4.25
51984127,100.0,9,0.0
52003280,100.0,9,0.0
52273626,100.0,9,0.0
52689053,84.44,8,-10.0
52701053,99.56,9,0.0
53033989,45.22,8,12.25
53220917,100.0,9,0.0
53637669,83.22,8,-12.75
53679865,98.0,9,0.0
53690925,97.89,9,4.75
53901476,81.56,9,-7.0
53905435,67.33,8,-5.0
54063073,99.67,9,0.0
54081596,97.67,9,-0.75
54083433,68.0,8,8.5
54093626,97.33,9,6.0
54183175,40.33,6,32.33
54202295,63.89,9,33.5
54272087,57.44,8,-14.75
55094480,76.78,8,-26.75
55277330,58.44,8,-29.5
55418801,98.78,9,-2.75
55621442,52.78,5,-5.5
55898988,97.78,9,0.0
55965532,68.33,7,-22.67
55973104,73.0,8,-8.25
56044324,40.11,8,13.25
56197684,9.89,3,7.0
56227389,68.89,8,-20.0
56340396,96.89,9,-5.0
56472638,97.78,9,-5.0
56634669,100.0,9,0.0
56890291,60.89,8,-21.5
57005216,2.11,1,0.0
57282663,20.22,3,42.0
57325329,14.56,4,-34.5
57357102,100.0,9,0.0
57372970,75.67,9,-43.0
57814323,70.11,8,-37.25
58128136,57.89,8,-54.25
58441904,97.11,9,3.5
58555565,32.44,3,0.0
58740203,11.11,1,0.0
58877207,75.33,8,-2.5
58887597,79.22,8,-21.25
59125777,83.33,8,-12.5
59128100,99.44,9,-1.25
59226246,94.44,9,12.5
59293621,100.0,9,0.0
59338005,74.78,8,-30.75
59524742,51.56,7,-54.67
59715668,32.22,5,-8.0
59897937,70.78,9,8.25
60042038,98.89,9,-2.5
60054282,50.89,8,-40.5
60182001,90.22,9,7.5
60745414,70.67,8,-11.5
60813480,12.89,4,2.0
60861463,76.56,9,3.25
61051356,87.67,8,-2.75
61329673,100.0,9,0.0
61412453,100.0,9,0.0
61553683,70.78,9,-36.75
61861882,81.67,9,-36.5
61943620,11.11,1,0.0
62046439,84.89,9,-13.5
62220404,92.89,9,-16.0
62605871,72.44,8,-37.0
63180180,96.67,9,-7.5
63378634,100.0,9,0.0
63432844,91.22,9,-19.75
64075942,90.78,9,-1.75
64173672,100.0,9,0.0
64316426,98.67,9,0.0
64549122,90.89,9,-15.5
64609448,47.67,8,-21.25
64723117,43.0,8,-33.25
64734377,67.67,9,-9.75
64785805,54.67,7,-38.0
65115725,17.0,2,-45.0
65441128,13.56,3,-98.0
65577314,94.22,9,-10.75
65958403,86.67,9,-30.0
66131761,47.89,7,-56.33
66252940,89.44,9,-20.0
66437072,96.56,9,-7.75
66723966,45.11,8,-3.5
67254598,86.67,9,-8.0
67413804,50.56,9,-45.0
67563666,93.78,9,-11.0
67714530,16.22,3,-25.0
68074530,60.78,9,-49.25
68123853,70.33,9,-17.75
68138284,57.67,9,9.0
68439715,86.56,9,-18.75
68661280,73.89,8,-14.25
68877111,92.11,9,-13.25
69085025,76.56,8,-9.75
69444875,82.22,9,-33.25
69631998,94.11,9,-3.25
69780409,28.89,4,0.0
70086521,81.78,9,-3.75
70246117,100.0,9,0.0
70335619,65.56,7,-36.67
70370127,80.78,8,-18.25
70486795,67.56,8,-18.0
70526424,81.56,8,-9.0
70537205,58.22,9,-49.5
71058846,62.78,7,9.67
71154497,76.33,9,-31.0
71445998,64.22,8,9.5
71563189,97.78,9,-5.0
71580428,65.33,9,-16.5
71830478,100.0,9,0.0
72056551,96.22,9,-8.5
72290424,80.56,9,-37.75
72415446,97.22,9,-6.25
72433921,99.33,9,-1.5
72623279,24.0,6,-6.0
72692928,16.22,6,-0.67
72729148,88.44,8,1.0
72777338,95.89,9,-3.25
73381689,71.33,9,19.25
73496760,83.0,9,4.5
73498296,61.33,8,23.0
73625555,78.11,9,-6.75
73635110,83.89,9,-24.0
73949620,27.11,6,-51.33
74247101,82.89,8,13.5
74401839,76.0,9,-22.75
74411086,64.22,8,-31.0
74467121,98.89,9,2.5
75006835,80.0,9,-9.25
75033531,30.11,6,-7.0
75163235,24.11,8,-3.75
75234910,95.11,9,-5.25
75409861,59.67,8,-24.25
75637165,74.0,9,-31.25
75640034,56.44,8,-1.5
76194983,83.89,9,6.75
76513814,56.44,8,-34.0
76582161,68.56,9,-25.5
76615032,71.22,9,-26.75
76691322,60.44,7,-40.67
76830158,57.22,7,15.0
76931823,36.0,5,-73.5
77330996,30.22,6,-62.0
77471025,91.67,9,-18.75
77473690,14.89,6,-3.33
77780895,38.78,9,-32.0
77783669,89.11,9,-24.5
77901366,95.78,9,-9.5
77958105,98.78,9,0.5
78199665,83.56,9,9.0
78401128,46.0,8,-10.5
78534290,92.33,9,-8.0
78735752,98.78,9,-2.75
79087907,91.78,9,-11.75
79275168,97.22,9,-6.25
79670982,57.44,8,-41.75
79927954,95.44,9,-5.25
80039952,81.67,9,-27.75
80120692,52.22,8,-59.0
80667580,55.11,8,-39.5
80690307,32.22,4,-22.0
80960369,63.11,8,-53.0
81097533,55.11,7,-68.0
81124900,40.0,5,-39.0
81200570,96.0,9,1.0
81499042,89.56,9,-9.0
81532511,51.22,7,-39.67
81561751,99.33,9,-1.5
81734132,21.78,3,-14.0
81769123,87.0,9,-14.75
81811643,96.67,9,-6.75
81957314,71.11,9,-20.25
82002923,52.11,7,-35.67
82214753,96.0,9,-9.0
82286975,100.0,9,0.0
82380239,88.0,9,-17.25
82478159,71.44,9,-4.75
82500610,13.11,3,-90.0
82554050,92.22,9,-2.25
82996017,46.89,7,29.0
83078402,100.0,9,0.0
83083224,82.89,9,-26.5
83442693,23.44,4,-33.5
83496795,100.0,9,0.0
83811033,88.0,9,-8.25
84129199,79.0,9,-10.25
84581194,46.56,5,-38.5
84637902,100.0,9,0.0
84670111,96.89,9,-5.5
84753489,83.56,8,-6.0
85258615,0.11,1,0.0
85696727,87.44,9,19.75
86124581,88.11,9,-26.75
86253272,100.0,9,0.0
86325753,98.33,9,-3.75
86703236,67.56,8,-46.5
86849692,51.44,7,-32.67
86936692,30.22,5,-49.0
87098918,44.56,8,-20.75
87452756,82.67,9,17.25
87868419,81.22,9,-42.25
87937302,82.33,8,-2.75
88094627,99.11,9,-0.75
88103879,61.0,9,-37.5
88261711,42.78,9,-35.25
88492644,5.67,1,0.0
88678732,100.0,9,0.0
88962100,100.0,9,0.0
89070671,93.89,9,-9.5
89340541,85.11,9,-27.75
89490222,67.89,9,-34.0
89516281,98.78,9,2.75
89660073,26.11,4,-31.5
90239774,89.89,9,-12.25
90636857,41.44,5,44.0
90834231,31.78,6,-44.67
90996365,79.89,9,-18.0
91016743,93.89,9,-11.75
91106388,99.89,9,0.25
91435409,94.33,9,-6.5
91544606,70.0,9,-30.25
91656080,55.11,9,32.75
91779366,68.56,9,-52.5
91799031,49.56,8,-1.5
92121028,94.11,9,-13.25
92157513,79.56,9,-27.5
92244107,82.89,9,-17.0
92462943,79.22,9,-34.25
92536739,74.89,8,-18.0
93258021,73.67,8,-9.25
93641353,70.0,8,-36.5
93947522,8.67,3,-42.0
94039775,50.33,8,-39.25
94059794,91.78,9,-3.5
94184069,70.11,8,-9.25
94193537,100.0,9,0.0
94334509,69.22,7,-25.67
94343900,98.78,9,2.75
94381743,65.33,9,23.0
94594330,95.0,9,-8.75
94651334,73.11,7,-14.0
94695963,89.11,9,-24.5
94824610,63.22,8,-39.25
94871750,83.22,9,-5.0
94998106,84.67,9,-7.5
95524924,98.0,9,2.0
95975416,43.89,7,-72.33
95977109,50.67,8,-7.5
96346768,86.0,9,12.25
96527044,8.89,1,0.0
96584519,77.44,8,-19.75
96631030,99.67,9,0.0
96754197,88.89,8,0.0
96939852,62.33,8,16.75
96984816,69.78,7,-20.67
97166205,72.78,9,-45.0
97193550,100.0,9,0.0
97398591,93.89,9,-11.0
97427902,94.89,9,10.5
97448009,97.44,9,-5.0
97775926,30.33,3,-27.0
97998433,60.78,8,-20.75
98067951,85.22,9,-6.0
98168038,74.0,9,-20.25
98530304,23.0,4,11.5
98615098,90.56,9,-21.25
98726176,72.89,8,-35.0
98740194,78.33,9,-24.25
98777618,56.78,6,-27.0
99009367,82.11,9,-15.75
99046614,95.78,9,-6.75
99218881,94.56,9,-10.0
99403012,97.89,9,-2.5
99435901,100.0,9,0.0
99958938,69.11,8,-24.5
