Student ID,average_score,assessments_completed,performance_trend
32150780,95.6,5,-11.0
32301635,100.0,5,0.0
32320940,98.2,5,-2.5
32600799,93.8,5,-15.5
32670174,8.6,1,0.0
32793157,100.0,5,0.0
33021789,83.2,5,-42.0
33373565,0.0,0,0.0
33544570,88.8,5,-7.0
33737937,44.4,5,-45.0
33867994,100.0,5,0.0
34154633,100.0,5,0.0
34164438,100.0,5,0.0
34344202,92.4,5,-15.0
34371289,46.4,4,-40.0
34825539,97.4,5,6.5
35092169,76.0,5,-31.5
35239168,82.4,5,-43.0
35282012,100.0,5,0.0
35320195,96.6,5,-8.5
35962311,88.4,5,-29.0
36316773,24.8,2,-76.0
36458945,65.2,5,-20.0
36814683,57.8,5,16.0
36925796,74.2,4,-14.5
37503866,100.0,5,0.0
37720912,67.2,5,-32.0
37734403,100.0,5,0.0
37861048,20.6,2,53.0
38764404,92.0,5,15.0
38996093,97.6,5,-6.0
39404900,98.0,5,-5.0
39518199,20.0,1,0.0
39801624,100.0,5,0.0
39812656,91.6,5,-21.0
40153489,57.8,4,50.5
40300574,89.0,5,-4.0
40435657,96.4,5,-9.0
40541902,0.0,0,0.0
40584220,89.2,5,-14.5
40963132,80.0,4,0.0
40972553,87.6,5,-6.0
41115870,68.8,5,-42.5
41206961,97.2,5,-7.0
41707679,99.0,5,-2.5
41829309,72.2,5,16.0
41860313,88.2,5,-19.5
42120296,32.0,2,40.0
42153309,94.0,5,-15.0
42381774,66.8,5,-12.0
42687541,64.6,4,-12.5
42738772,41.8,4,-75.5
42806736,100.0,5,0.0
42867665,0.0,0,0.0
42938631,95.0,5,-12.5
43067324,100.0,5,0.0
43297874,100.0,5,0.0
43426555,100.0,5,0.0
43670750,100.0,5,0.0
43736747,74.6,5,-53.5
44013913,92.0,5,-10.0
44259391,59.0,4,25.5
44350129,82.6,5,6.5
44424412,100.0,5,0.0
44513932,100.0,5,0.0
44639956,62.6,5,-46.5
45144205,93.0,5,-17.5
45213749,50.0,3,-50.0
45468572,25.0,2,-15.0
45672982,94.0,5,-15.0
45873056,94.6,5,-13.5
45990970,47.8,4,-28.5
46159542,86.8,5,-20.0
46244140,100.0,5,0.0
46247807,51.2,4,-12.0
46444181,100.0,5,0.0
46498216,85.4,5,-31.0
47343059,87.0,5,-0.5
47380529,72.8,5,-19.0
47555228,45.0,5,-0.5
47907778,100.0,5,0.0
48184659,35.8,4,-27.5
48251029,100.0,5,0.0
48344774,100.0,5,0.0
48627789,0.0,0,0.0
49135579,10.4,2,-24.0
49152359,0.0,0,0.0
49312326,93.4,5,-16.5
49417477,91.4,5,-11.5
49784910,23.6,3,-22.0
49803756,88.6,5,-10.5
49806843,82.2,5,0.5
49820973,80.8,5,18.0
49843368,56.4,5,-62.5
49843807,85.4,5,-36.5
49940417,89.0,5,-26.5
50077980,41.0,4,-1.5
50192240,100.0,5,0.0
50301485,96.0,5,-10.0
50371858,68.6,4,-5.5
50419199,42.0,4,-33.0
50640627,100.0,5,0.0
51204596,70.0,5,-26.0
51245704,100.0,5,0.0
51249407,87.2,5,-3.0
51313926,100.0,5,0.0
51315077,81.2,5,-5.5
51341397,86.0,5,17.0
51559349,100.0,5,0.0
51596177,89.0,5,-1.5
51666805,100.0,5,0.0
51931289,99.2,5,-2.0
51984127,100.0,5,0.0
52003280,100.0,5,0.0
52273626,100.0,5,0.0
52689053,100.0,5,0.0
52701053,99.2,5,-2.0
53033989,45.6,5,27.0
53220917,100.0,5,0.0
53637669,97.6,5,-6.0
53679865,96.4,5,-9.0
53690925,96.2,5,0.0
53901476,86.0,5,23.0
53905435,72.4,5,-9.0
54063073,99.4,5,-1.5
54081596,96.4,5,-9.0
54083433,65.0,5,-36.5
54093626,95.2,5,1.0
54183175,22.0,2,54.0
54202295,50.8,5,-2.5
54272087,72.0,5,8.0
55094480,99.8,5,-0.5
55277330,77.6,5,-15.5
55418801,100.0,5,0.0
55621442,38.6,2,-7.0
55898988,98.0,5,-5.0
55965532,95.0,5,-12.5
55973104,87.2,5,18.0
56044324,41.4,5,-29.5
56197684,0.0,0,0.0
56227389,90.0,5,-25.0
56340396,98.4,5,-4.0
56472638,100.0,5,0.0
56634669,100.0,5,0.0
56890291,78.0,5,-11.0
57005216,3.8,1,0.0
57282663,36.4,3,42.0
57325329,26.2,4,-34.5
57357102,100.0,5,0.0
57372970,92.6,5,-18.5
57814323,86.6,5,-33.5
58128136,82.8,5,-37.5
58441904,96.0,5,10.0
58555565,58.4,3,0.0
58740203,20.0,1,0.0
58877207,87.8,5,19.5
58887597,98.6,5,-3.5
59125777,98.4,5,-4.0
59128100,100.0,5,0.0
59226246,90.0,5,-25.0
59293621,100.0,5,0.0
59338005,99.0,5,-0.5
59524742,80.0,5,-44.0
59715668,58.0,5,-8.0
59897937,68.6,5,29.5
60042038,100.0,5,0.0
60054282,71.8,5,-22.5
60182001,86.0,5,-24.0
60745414,68.2,4,-3.5
60813480,13.6,3,-36.0
60861463,75.8,5,16.0
61051356,99.8,5,-0.5
61329673,100.0,5,0.0
61412453,100.0,5,0.0
61553683,80.8,5,-34.0
61861882,97.2,5,-7.0
61943620,20.0,1,0.0
62046439,90.2,5,7.5
62220404,100.0,5,0.0
62605871,97.4,5,-6.5
63180180,100.0,5,0.0
63378634,100.0,5,0.0
63432844,100.0,5,0.0
64075942,91.4,5,-5.0
64173672,100.0,5,0.0
64316426,97.6,5,-6.0
64549122,98.0,5,-5.0
64609448,57.8,5,-51.5
64723117,59.4,5,-13.5
64734377,71.2,5,0.0
64785805,79.2,5,-32.5
65115725,30.6,2,-45.0
65441128,24.4,3,-98.0
65577314,98.2,5,-4.5
65958403,100.0,5,0.0
66131761,70.0,4,25.0
66252940,97.0,5,-7.5
66437072,100.0,5,0.0
66723966,42.0,4,-34.0
67254598,87.0,5,-16.0
67413804,65.8,5,-32.5
67563666,98.2,5,-1.5
67714530,29.2,3,-25.0
68074530,76.4,5,-45.0
68123853,75.4,5,-24.5
68138284,51.0,5,-40.5
68439715,94.2,5,-6.5
68661280,72.2,4,-12.5
68877111,96.4,5,-9.0
69085025,85.0,5,-16.5
69444875,94.8,5,-13.0
69631998,96.0,5,-10.0
69780409,52.0,4,0.0
70086521,84.0,5,11.0
70246117,100.0,5,0.0
70335619,89.0,5,-27.5
70370127,100.0,5,0.0
70486795,74.8,5,-63.0
70526424,77.0,4,-5.5
70537205,74.4,5,-48.5
71058846,83.6,5,2.0
71154497,90.2,5,-24.5
71445998,71.4,5,26.5
71563189,100.0,5,0.0
71580428,71.8,5,-41.5
71830478,100.0,5,0.0
72056551,100.0,5,0.0
72290424,97.6,5,-6.0
72415446,100.0,5,0.0
72433921,100.0,5,0.0
72623279,23.4,3,8.0
72692928,24.0,5,-5.0
72729148,79.2,4,2.0
72777338,97.6,5,-6.0
73381689,64.0,5,15.0
73496760,79.2,5,-27.0
73498296,46.0,4,-35.0
73625555,83.0,5,-17.5
73635110,93.6,5,-11.0
73949620,39.8,3,-81.0
74247101,89.2,5,23.0
74401839,83.8,5,-40.5
74411086,83.4,5,-7.5
74467121,98.0,5,5.0
75006835,81.8,5,-13.5
75033531,41.8,4,-4.5
75163235,25.8,5,-17.5
75234910,97.4,5,-6.5
75409861,79.8,5,-14.0
75637165,87.0,5,-22.5
75640034,51.4,4,-71.5
76194983,81.0,5,-47.5
76513814,77.4,5,0.5
76582161,77.4,5,-49.5
76615032,83.4,5,-35.5
76691322,73.2,4,-17.0
76830158,57.0,4,-7.5
76931823,64.8,5,-73.5
77330996,49.4,4,-16.5
77471025,100.0,5,0.0
77473690,18.6,4,-14.5
77780895,53.0,5,-18.0
77783669,100.0,5,0.0
77901366,100.0,5,0.0
77958105,97.8,5,-3.5
78199665,75.2,5,-62.0
78401128,55.8,5,-2.0
78534290,95.4,5,-11.5
78735752,100.0,5,0.0
79087907,94.6,5,-13.5
79275168,100.0,5,0.0
79670982,76.4,5,-2.5
79927954,98.0,5,-5.0
80039952,93.8,5,-10.5
80120692,84.2,5,-30.5
80667580,82.2,5,-4.5
80690307,58.0,4,-22.0
80960369,89.6,5,-26.0
81097533,90.6,5,-23.5
81124900,71.8,4,10.5
81200570,96.0,5,10.0
81499042,93.0,5,-12.5
81532511,74.8,5,-33.0
81561751,100.0,5,0.0
81734132,39.2,3,-14.0
81769123,89.4,5,-26.5
81811643,99.4,5,-1.5
81957314,81.4,5,29.5
82002923,87.6,5,31.0
82214753,100.0,5,0.0
82286975,100.0,5,0.0
82380239,95.2,5,-7.5
82478159,72.4,5,-2.5
82500610,23.6,3,-90.0
82554050,93.6,5,-16.0
82996017,40.0,4,-6.0
83078402,100.0,5,0.0
83083224,94.0,5,-2.5
83442693,27.8,2,39.0
83496795,100.0,5,0.0
83811033,90.8,5,-19.0
84129199,83.4,5,12.5
84581194,75.6,4,-9.0
84637902,100.0,5,0.0
84670111,98.8,5,-3.0
84753489,97.6,5,-6.0
85258615,0.0,0,0.0
85696727,80.8,5,25.0
86124581,100.0,5,0.0
86253272,100.0,5,0.0
86325753,100.0,5,0.0
86703236,99.4,5,0.0
86849692,76.0,5,-14.0
86936692,50.0,4,-25.0
87098918,52.0,5,-25.0
87452756,77.2,5,44.5
87868419,100.0,5,0.0
87937302,95.2,5,2.0
88094627,99.0,5,-2.5
88103879,73.6,5,-25.0
88261711,53.8,5,-30.0
88492644,10.2,1,0.0
88678732,100.0,5,0.0
88962100,100.0,5,0.0
89070671,96.6,5,-8.5
89340541,95.4,5,-11.5
89490222,80.8,5,2.0
89516281,97.8,5,0.0
89660073,47.0,4,-31.5
90239774,92.2,5,-16.5
90636857,9.0,1,0.0
90834231,51.0,4,-72.5
90996365,88.0,5,-11.5
91016743,98.4,5,-4.0
91106388,99.8,5,0.5
91435409,95.0,5,-12.5
91544606,80.6,5,-42.5
91656080,40.4,5,-10.0
91779366,85.4,5,-36.5
91799031,57.6,5,14.0
92121028,100.0,5,0.0
92157513,92.6,5,18.5
92244107,88.2,5,-2.5
92462943,90.4,5,-22.0
92536739,87.4,5,-31.5
93258021,87.4,5,-31.5
93641353,94.0,5,-15.0
93947522,11.4,1,0.0
94039775,70.4,5,-8.5
94059794,94.0,5,-5.0
94184069,86.8,5,-5.0
94193537,100.0,5,0.0
94334509,80.0,4,0.0
94343900,97.8,5,3.0
94381743,57.2,5,-6.5
94594330,99.0,5,-2.5
94651334,80.0,4,0.0
94695963,100.0,5,0.0
94824610,76.2,5,-22.5
94871750,86.2,5,5.5
94998106,89.2,5,5.0
95524924,97.4,5,1.0
95975416,72.6,5,-49.5
95977109,58.6,5,-25.0
96346768,81.8,5,6.0
96527044,16.0,1,0.0
96584519,97.6,5,-6.0
96631030,99.4,5,-1.5
96754197,100.0,5,0.0
96939852,49.4,4,-22.5
96984816,78.0,4,-5.0
97166205,89.6,5,-23.0
97193550,100.0,5,0.0
97398591,97.8,5,-5.5
97427902,91.2,5,-1.0
97448009,99.4,5,-1.5
97775926,54.6,3,-27.0
97998433,72.0,5,-57.5
98067951,88.2,5,-19.5
98168038,79.2,5,-23.5
98530304,6.4,1,0.0
98615098,100.0,5,0.0
98726176,97.6,5,-4.0
98740194,88.4,5,-9.0
98777618,84.4,5,-35.0
99009367,86.8,5,-33.0
99046614,98.4,5,-2.5
99218881,98.2,5,-4.5
99403012,98.2,5,-4.5
99435901,100.0,5,0.0
99958938,88.4,5,-27.0
